ActorID,sentence,emotion,intensity,path
1088,WSI,happy,XX,AudioWAV/1088_WSI_HAP_XX.wav
1005,IWW,fear,XX,AudioWAV/1005_IWW_FEA_XX.wav
1031,IWW,happy,XX,AudioWAV/1031_IWW_HAP_XX.wav
1024,IWW,happy,XX,AudioWAV/1024_IWW_HAP_XX.wav
1083,IWW,disgust,XX,AudioWAV/1083_IWW_DIS_XX.wav
1017,IWW,sad,XX,AudioWAV/1017_IWW_SAD_XX.wav
1023,ITS,disgust,XX,AudioWAV/1023_ITS_DIS_XX.wav
1025,IOM,neutral,XX,AudioWAV/1025_IOM_NEU_XX.wav
1030,IOM,neutral,XX,AudioWAV/1030_IOM_NEU_XX.wav
1072,IOM,angry,XX,AudioWAV/1072_IOM_ANG_XX.wav
1006,MTI,happy,XX,AudioWAV/1006_MTI_HAP_XX.wav
1013,MTI,happy,XX,AudioWAV/1013_MTI_HAP_XX.wav
1027,MTI,fear,XX,AudioWAV/1027_MTI_FEA_XX.wav
1032,MTI,fear,XX,AudioWAV/1032_MTI_FEA_XX.wav
1091,ITS,happy,XX,AudioWAV/1091_ITS_HAP_XX.wav
1084,ITS,happy,XX,AudioWAV/1084_ITS_HAP_XX.wav
1020,MTI,sad,XX,AudioWAV/1020_MTI_SAD_XX.wav
1035,MTI,sad,XX,AudioWAV/1035_MTI_SAD_XX.wav
1058,IEO,disgust,MD,AudioWAV/1058_IEO_DIS_MD.wav
1015,IOM,fear,XX,AudioWAV/1015_IOM_FEA_XX.wav
1019,IWL,disgust,XX,AudioWAV/1019_IWL_DIS_XX.wav
1034,IOM,happy,XX,AudioWAV/1034_IOM_HAP_XX.wav
1055,MTI,angry,XX,AudioWAV/1055_MTI_ANG_XX.wav
1017,MTI,neutral,XX,AudioWAV/1017_MTI_NEU_XX.wav
1007,IOM,sad,XX,AudioWAV/1007_IOM_SAD_XX.wav
1012,IOM,sad,XX,AudioWAV/1012_IOM_SAD_XX.wav
1080,ITS,neutral,XX,AudioWAV/1080_ITS_NEU_XX.wav
1009,DFA,sad,XX,AudioWAV/1009_DFA_SAD_XX.wav
1087,IWW,neutral,XX,AudioWAV/1087_IWW_NEU_XX.wav
1088,DFA,disgust,XX,AudioWAV/1088_DFA_DIS_XX.wav
1069,WSI,angry,XX,AudioWAV/1069_WSI_ANG_XX.wav
1069,DFA,angry,XX,AudioWAV/1069_DFA_ANG_XX.wav
1031,IWW,disgust,XX,AudioWAV/1031_IWW_DIS_XX.wav
1024,IWW,disgust,XX,AudioWAV/1024_IWW_DIS_XX.wav
1088,WSI,disgust,XX,AudioWAV/1088_WSI_DIS_XX.wav
1009,WSI,sad,XX,AudioWAV/1009_WSI_SAD_XX.wav
1058,IEO,sad,LO,AudioWAV/1058_IEO_SAD_LO.wav
1083,IWW,happy,XX,AudioWAV/1083_IWW_HAP_XX.wav
1006,MTI,disgust,XX,AudioWAV/1006_MTI_DIS_XX.wav
1013,MTI,disgust,XX,AudioWAV/1013_MTI_DIS_XX.wav
1017,ITS,fear,XX,AudioWAV/1017_ITS_FEA_XX.wav
1008,IWL,neutral,XX,AudioWAV/1008_IWL_NEU_XX.wav
1023,ITS,happy,XX,AudioWAV/1023_ITS_HAP_XX.wav
1087,MTI,sad,XX,AudioWAV/1087_MTI_SAD_XX.wav
1082,IOM,neutral,XX,AudioWAV/1082_IOM_NEU_XX.wav
1091,ITS,disgust,XX,AudioWAV/1091_ITS_DIS_XX.wav
1084,ITS,disgust,XX,AudioWAV/1084_ITS_DIS_XX.wav
1080,MTI,fear,XX,AudioWAV/1080_MTI_FEA_XX.wav
1009,TAI,angry,XX,AudioWAV/1009_TAI_ANG_XX.wav
1005,ITS,sad,XX,AudioWAV/1005_ITS_SAD_XX.wav
1068,IEO,fear,HI,AudioWAV/1068_IEO_FEA_HI.wav
1058,TSI,sad,XX,AudioWAV/1058_TSI_SAD_XX.wav
1070,ITS,angry,XX,AudioWAV/1070_ITS_ANG_XX.wav
1065,ITS,angry,XX,AudioWAV/1065_ITS_ANG_XX.wav
1019,IWL,happy,XX,AudioWAV/1019_IWL_HAP_XX.wav
1079,IEO,fear,MD,AudioWAV/1079_IEO_FEA_MD.wav
1034,IOM,disgust,XX,AudioWAV/1034_IOM_DIS_XX.wav
1069,TAI,sad,XX,AudioWAV/1069_TAI_SAD_XX.wav
1032,ITS,neutral,XX,AudioWAV/1032_ITS_NEU_XX.wav
1027,ITS,neutral,XX,AudioWAV/1027_ITS_NEU_XX.wav
1058,IEO,happy,MD,AudioWAV/1058_IEO_HAP_MD.wav
1019,IOM,neutral,XX,AudioWAV/1019_IOM_NEU_XX.wav
1087,TAI,angry,XX,AudioWAV/1087_TAI_ANG_XX.wav
1088,MTI,disgust,XX,AudioWAV/1088_MTI_DIS_XX.wav
1081,IEO,angry,HI,AudioWAV/1081_IEO_ANG_HI.wav
1090,IEO,angry,MD,AudioWAV/1090_IEO_ANG_MD.wav
1029,IOM,fear,XX,AudioWAV/1029_IOM_FEA_XX.wav
1071,IEO,disgust,MD,AudioWAV/1071_IEO_DIS_MD.wav
1030,IWL,disgust,XX,AudioWAV/1030_IWL_DIS_XX.wav
1008,IOM,happy,XX,AudioWAV/1008_IOM_HAP_XX.wav
1025,IWL,disgust,XX,AudioWAV/1025_IWL_DIS_XX.wav
1075,IEO,disgust,HI,AudioWAV/1075_IEO_DIS_HI.wav
1060,IEO,disgust,HI,AudioWAV/1060_IEO_DIS_HI.wav
1069,MTI,angry,XX,AudioWAV/1069_MTI_ANG_XX.wav
1066,TAI,disgust,XX,AudioWAV/1066_TAI_DIS_XX.wav
1042,TSI,disgust,XX,AudioWAV/1042_TSI_DIS_XX.wav
1082,IWL,happy,XX,AudioWAV/1082_IWL_HAP_XX.wav
1020,TIE,neutral,XX,AudioWAV/1020_TIE_NEU_XX.wav
1087,DFA,sad,XX,AudioWAV/1087_DFA_SAD_XX.wav
1035,TIE,neutral,XX,AudioWAV/1035_TIE_NEU_XX.wav
1062,TIE,angry,XX,AudioWAV/1062_TIE_ANG_XX.wav
1077,TIE,angry,XX,AudioWAV/1077_TIE_ANG_XX.wav
1006,DFA,disgust,XX,AudioWAV/1006_DFA_DIS_XX.wav
1037,ITH,happy,XX,AudioWAV/1037_ITH_HAP_XX.wav
1013,DFA,disgust,XX,AudioWAV/1013_DFA_DIS_XX.wav
1016,ITH,fear,XX,AudioWAV/1016_ITH_FEA_XX.wav
1003,ITH,fear,XX,AudioWAV/1003_ITH_FEA_XX.wav
1009,IWW,neutral,XX,AudioWAV/1009_IWW_NEU_XX.wav
1090,ITH,disgust,XX,AudioWAV/1090_ITH_DIS_XX.wav
1080,DFA,fear,XX,AudioWAV/1080_DFA_FEA_XX.wav
1017,IEO,neutral,XX,AudioWAV/1017_IEO_NEU_XX.wav
1005,TIE,fear,XX,AudioWAV/1005_TIE_FEA_XX.wav
1024,TIE,happy,XX,AudioWAV/1024_TIE_HAP_XX.wav
1031,TIE,happy,XX,AudioWAV/1031_TIE_HAP_XX.wav
1039,IWW,fear,XX,AudioWAV/1039_IWW_FEA_XX.wav
1080,WSI,fear,XX,AudioWAV/1080_WSI_FEA_XX.wav
1042,IEO,disgust,LO,AudioWAV/1042_IEO_DIS_LO.wav
1071,ITH,angry,XX,AudioWAV/1071_ITH_ANG_XX.wav
1013,WSI,disgust,XX,AudioWAV/1013_WSI_DIS_XX.wav
1006,WSI,disgust,XX,AudioWAV/1006_WSI_DIS_XX.wav
1017,TIE,sad,XX,AudioWAV/1017_TIE_SAD_XX.wav
1083,TIE,disgust,XX,AudioWAV/1083_TIE_DIS_XX.wav
1087,WSI,sad,XX,AudioWAV/1087_WSI_SAD_XX.wav
1088,TIE,angry,XX,AudioWAV/1088_TIE_ANG_XX.wav
1078,DFA,sad,XX,AudioWAV/1078_DFA_SAD_XX.wav
1029,IEO,sad,LO,AudioWAV/1029_IEO_SAD_LO.wav
1055,IWW,disgust,XX,AudioWAV/1055_IWW_DIS_XX.wav
1078,WSI,sad,XX,AudioWAV/1078_WSI_SAD_XX.wav
1069,TIE,disgust,XX,AudioWAV/1069_TIE_DIS_XX.wav
1078,TAI,angry,XX,AudioWAV/1078_TAI_ANG_XX.wav
1074,ITS,sad,XX,AudioWAV/1074_ITS_SAD_XX.wav
1062,MTI,disgust,XX,AudioWAV/1062_MTI_DIS_XX.wav
1077,MTI,disgust,XX,AudioWAV/1077_MTI_DIS_XX.wav
1052,ITS,happy,XX,AudioWAV/1052_ITS_HAP_XX.wav
1047,ITS,happy,XX,AudioWAV/1047_ITS_HAP_XX.wav
1079,IWL,neutral,XX,AudioWAV/1079_IWL_NEU_XX.wav
1066,ITS,fear,XX,AudioWAV/1066_ITS_FEA_XX.wav
1083,MTI,angry,XX,AudioWAV/1083_MTI_ANG_XX.wav
1029,TSI,sad,XX,AudioWAV/1029_TSI_SAD_XX.wav
1019,IEO,fear,HI,AudioWAV/1019_IEO_FEA_HI.wav
1014,ITS,angry,XX,AudioWAV/1014_ITS_ANG_XX.wav
1029,IEO,happy,MD,AudioWAV/1029_IEO_HAP_MD.wav
1056,ITS,neutral,XX,AudioWAV/1056_ITS_NEU_XX.wav
1043,ITS,neutral,XX,AudioWAV/1043_ITS_NEU_XX.wav
1045,IOM,disgust,XX,AudioWAV/1045_IOM_DIS_XX.wav
1008,IEO,fear,MD,AudioWAV/1008_IEO_FEA_MD.wav
1068,IWL,happy,XX,AudioWAV/1068_IWL_HAP_XX.wav
1078,MTI,sad,XX,AudioWAV/1078_MTI_SAD_XX.wav
1068,IOM,neutral,XX,AudioWAV/1068_IOM_NEU_XX.wav
1090,TSI,neutral,XX,AudioWAV/1090_TSI_NEU_XX.wav
1082,IEO,fear,HI,AudioWAV/1082_IEO_FEA_HI.wav
1017,TAI,disgust,XX,AudioWAV/1017_TAI_DIS_XX.wav
1083,TAI,sad,XX,AudioWAV/1083_TAI_SAD_XX.wav
1090,IEO,sad,HI,AudioWAV/1090_IEO_SAD_HI.wav
1054,IWL,disgust,XX,AudioWAV/1054_IWL_DIS_XX.wav
1079,IOM,happy,XX,AudioWAV/1079_IOM_HAP_XX.wav
1081,TSI,happy,XX,AudioWAV/1081_TSI_HAP_XX.wav
1015,IEO,disgust,MD,AudioWAV/1015_IEO_DIS_MD.wav
1058,IOM,fear,XX,AudioWAV/1058_IOM_FEA_XX.wav
1081,IEO,sad,MD,AudioWAV/1081_IEO_SAD_MD.wav
1084,TAI,fear,XX,AudioWAV/1084_TAI_FEA_XX.wav
1091,TAI,fear,XX,AudioWAV/1091_TAI_FEA_XX.wav
1075,ITH,sad,XX,AudioWAV/1075_ITH_SAD_XX.wav
1060,ITH,sad,XX,AudioWAV/1060_ITH_SAD_XX.wav
1066,IEO,neutral,XX,AudioWAV/1066_IEO_NEU_XX.wav
1006,TIE,angry,XX,AudioWAV/1006_TIE_ANG_XX.wav
1013,TIE,angry,XX,AudioWAV/1013_TIE_ANG_XX.wav
1083,WSI,angry,XX,AudioWAV/1083_WSI_ANG_XX.wav
1072,ITH,fear,XX,AudioWAV/1072_ITH_FEA_XX.wav
1078,IWW,neutral,XX,AudioWAV/1078_IWW_NEU_XX.wav
1062,DFA,disgust,XX,AudioWAV/1062_DFA_DIS_XX.wav
1077,DFA,disgust,XX,AudioWAV/1077_DFA_DIS_XX.wav
1046,ITH,happy,XX,AudioWAV/1046_ITH_HAP_XX.wav
1077,WSI,disgust,XX,AudioWAV/1077_WSI_DIS_XX.wav
1066,TIE,sad,XX,AudioWAV/1066_TIE_SAD_XX.wav
1062,WSI,disgust,XX,AudioWAV/1062_WSI_DIS_XX.wav
1083,DFA,angry,XX,AudioWAV/1083_DFA_ANG_XX.wav
1081,IEO,happy,LO,AudioWAV/1081_IEO_HAP_LO.wav
1055,TIE,happy,XX,AudioWAV/1055_TIE_HAP_XX.wav
1074,TIE,fear,XX,AudioWAV/1074_TIE_FEA_XX.wav
1069,IWW,happy,XX,AudioWAV/1069_IWW_HAP_XX.wav
1042,ITH,neutral,XX,AudioWAV/1042_ITH_NEU_XX.wav
1048,IWW,fear,XX,AudioWAV/1048_IWW_FEA_XX.wav
1015,ITH,angry,XX,AudioWAV/1015_ITH_ANG_XX.wav
1089,IEO,happy,LO,AudioWAV/1089_IEO_HAP_LO.wav
1047,IWW,sad,XX,AudioWAV/1047_IWW_SAD_XX.wav
1052,IWW,sad,XX,AudioWAV/1052_IWW_SAD_XX.wav
1069,TIE,fear,XX,AudioWAV/1069_TIE_FEA_XX.wav
1048,TIE,happy,XX,AudioWAV/1048_TIE_HAP_XX.wav
1055,IWW,fear,XX,AudioWAV/1055_IWW_FEA_XX.wav
1074,IWW,happy,XX,AudioWAV/1074_IWW_HAP_XX.wav
1008,ITH,angry,XX,AudioWAV/1008_ITH_ANG_XX.wav
1068,ITH,sad,XX,AudioWAV/1068_ITH_SAD_XX.wav
1059,TIE,neutral,XX,AudioWAV/1059_TIE_NEU_XX.wav
1027,IWW,angry,XX,AudioWAV/1027_IWW_ANG_XX.wav
1032,IWW,angry,XX,AudioWAV/1032_IWW_ANG_XX.wav
1065,IWW,neutral,XX,AudioWAV/1065_IWW_NEU_XX.wav
1070,IWW,neutral,XX,AudioWAV/1070_IWW_NEU_XX.wav
1042,IOM,sad,XX,AudioWAV/1042_IOM_SAD_XX.wav
1087,ITS,angry,XX,AudioWAV/1087_ITS_ANG_XX.wav
1045,IOM,fear,XX,AudioWAV/1045_IOM_FEA_XX.wav
1008,IEO,disgust,MD,AudioWAV/1008_IEO_DIS_MD.wav
1071,IOM,happy,XX,AudioWAV/1071_IOM_HAP_XX.wav
1089,TSI,happy,XX,AudioWAV/1089_TSI_HAP_XX.wav
1052,MTI,neutral,XX,AudioWAV/1052_MTI_NEU_XX.wav
1047,MTI,neutral,XX,AudioWAV/1047_MTI_NEU_XX.wav
1019,IEO,disgust,HI,AudioWAV/1019_IEO_DIS_HI.wav
1005,MTI,angry,XX,AudioWAV/1005_MTI_ANG_XX.wav
1089,IEO,sad,MD,AudioWAV/1089_IEO_SAD_MD.wav
1070,MTI,sad,XX,AudioWAV/1070_MTI_SAD_XX.wav
1065,MTI,sad,XX,AudioWAV/1065_MTI_SAD_XX.wav
1037,IOM,angry,XX,AudioWAV/1037_IOM_ANG_XX.wav
1066,ITS,disgust,XX,AudioWAV/1066_ITS_DIS_XX.wav
1075,IOM,neutral,XX,AudioWAV/1075_IOM_NEU_XX.wav
1060,IOM,neutral,XX,AudioWAV/1060_IOM_NEU_XX.wav
1056,MTI,happy,XX,AudioWAV/1056_MTI_HAP_XX.wav
1043,MTI,happy,XX,AudioWAV/1043_MTI_HAP_XX.wav
1077,MTI,fear,XX,AudioWAV/1077_MTI_FEA_XX.wav
1062,MTI,fear,XX,AudioWAV/1062_MTI_FEA_XX.wav
1003,IEO,sad,HI,AudioWAV/1003_IEO_SAD_HI.wav
1007,TSI,happy,XX,AudioWAV/1007_TSI_HAP_XX.wav
1012,TSI,happy,XX,AudioWAV/1012_TSI_HAP_XX.wav
1016,IEO,sad,HI,AudioWAV/1016_IEO_SAD_HI.wav
1012,IEO,sad,MD,AudioWAV/1012_IEO_SAD_MD.wav
1023,TAI,happy,XX,AudioWAV/1023_TAI_HAP_XX.wav
1007,IEO,sad,MD,AudioWAV/1007_IEO_SAD_MD.wav
1046,IWL,sad,XX,AudioWAV/1046_IWL_SAD_XX.wav
1017,TAI,fear,XX,AudioWAV/1017_TAI_FEA_XX.wav
1082,IEO,disgust,HI,AudioWAV/1082_IEO_DIS_HI.wav
1091,TAI,disgust,XX,AudioWAV/1091_TAI_DIS_XX.wav
1084,TAI,disgust,XX,AudioWAV/1084_TAI_DIS_XX.wav
1025,IEO,happy,HI,AudioWAV/1025_IEO_HAP_HI.wav
1030,IEO,happy,HI,AudioWAV/1030_IEO_HAP_HI.wav
1034,TSI,sad,XX,AudioWAV/1034_TSI_SAD_XX.wav
1009,ITS,angry,XX,AudioWAV/1009_ITS_ANG_XX.wav
1015,IEO,fear,MD,AudioWAV/1015_IEO_FEA_MD.wav
1058,IOM,disgust,XX,AudioWAV/1058_IOM_DIS_XX.wav
1060,IWL,happy,XX,AudioWAV/1060_IWL_HAP_XX.wav
1075,IWL,happy,XX,AudioWAV/1075_IWL_HAP_XX.wav
1034,IEO,happy,MD,AudioWAV/1034_IEO_HAP_MD.wav
1054,IWL,fear,XX,AudioWAV/1054_IWL_FEA_XX.wav
1005,TAI,sad,XX,AudioWAV/1005_TAI_SAD_XX.wav
1003,TSI,neutral,XX,AudioWAV/1003_TSI_NEU_XX.wav
1016,TSI,neutral,XX,AudioWAV/1016_TSI_NEU_XX.wav
1054,TSI,angry,XX,AudioWAV/1054_TSI_ANG_XX.wav
1070,TAI,angry,XX,AudioWAV/1070_TAI_ANG_XX.wav
1065,TAI,angry,XX,AudioWAV/1065_TAI_ANG_XX.wav
1032,TAI,neutral,XX,AudioWAV/1032_TAI_NEU_XX.wav
1069,ITS,sad,XX,AudioWAV/1069_ITS_SAD_XX.wav
1027,TAI,neutral,XX,AudioWAV/1027_TAI_NEU_XX.wav
1063,IEO,angry,HI,AudioWAV/1063_IEO_ANG_HI.wav
1071,IWL,neutral,XX,AudioWAV/1071_IWL_NEU_XX.wav
1072,IEO,angry,MD,AudioWAV/1072_IEO_ANG_MD.wav
1034,IEO,sad,LO,AudioWAV/1034_IEO_SAD_LO.wav
1062,WSI,fear,XX,AudioWAV/1062_WSI_FEA_XX.wav
1077,WSI,fear,XX,AudioWAV/1077_WSI_FEA_XX.wav
1043,WSI,happy,XX,AudioWAV/1043_WSI_HAP_XX.wav
1056,WSI,happy,XX,AudioWAV/1056_WSI_HAP_XX.wav
1005,DFA,angry,XX,AudioWAV/1005_DFA_ANG_XX.wav
1007,IEO,happy,LO,AudioWAV/1007_IEO_HAP_LO.wav
1012,IEO,happy,LO,AudioWAV/1012_IEO_HAP_LO.wav
1048,IWW,disgust,XX,AudioWAV/1048_IWW_DIS_XX.wav
1052,DFA,neutral,XX,AudioWAV/1052_DFA_NEU_XX.wav
1047,DFA,neutral,XX,AudioWAV/1047_DFA_NEU_XX.wav
1065,WSI,sad,XX,AudioWAV/1065_WSI_SAD_XX.wav
1074,TIE,disgust,XX,AudioWAV/1074_TIE_DIS_XX.wav
1070,WSI,sad,XX,AudioWAV/1070_WSI_SAD_XX.wav
1080,TIE,angry,XX,AudioWAV/1080_TIE_ANG_XX.wav
1070,DFA,sad,XX,AudioWAV/1070_DFA_SAD_XX.wav
1065,DFA,sad,XX,AudioWAV/1065_DFA_SAD_XX.wav
1047,WSI,neutral,XX,AudioWAV/1047_WSI_NEU_XX.wav
1052,WSI,neutral,XX,AudioWAV/1052_WSI_NEU_XX.wav
1005,WSI,angry,XX,AudioWAV/1005_WSI_ANG_XX.wav
1077,DFA,fear,XX,AudioWAV/1077_DFA_FEA_XX.wav
1062,DFA,fear,XX,AudioWAV/1062_DFA_FEA_XX.wav
1054,IEO,angry,LO,AudioWAV/1054_IEO_ANG_LO.wav
1056,DFA,happy,XX,AudioWAV/1056_DFA_HAP_XX.wav
1043,DFA,happy,XX,AudioWAV/1043_DFA_HAP_XX.wav
1072,ITH,disgust,XX,AudioWAV/1072_ITH_DIS_XX.wav
1039,TIE,happy,XX,AudioWAV/1039_TIE_HAP_XX.wav
1005,IWW,happy,XX,AudioWAV/1005_IWW_HAP_XX.wav
1088,WSI,fear,XX,AudioWAV/1088_WSI_FEA_XX.wav
1024,IWW,fear,XX,AudioWAV/1024_IWW_FEA_XX.wav
1031,IWW,fear,XX,AudioWAV/1031_IWW_FEA_XX.wav
1079,ITH,angry,XX,AudioWAV/1079_ITH_ANG_XX.wav
1023,IWW,sad,XX,AudioWAV/1023_IWW_SAD_XX.wav
1043,IWW,angry,XX,AudioWAV/1043_IWW_ANG_XX.wav
1056,IWW,angry,XX,AudioWAV/1056_IWW_ANG_XX.wav
1014,IWW,neutral,XX,AudioWAV/1014_IWW_NEU_XX.wav
1088,DFA,fear,XX,AudioWAV/1088_DFA_FEA_XX.wav
1015,IOM,happy,XX,AudioWAV/1015_IOM_HAP_XX.wav
1079,IEO,disgust,MD,AudioWAV/1079_IEO_DIS_MD.wav
1034,IOM,fear,XX,AudioWAV/1034_IOM_FEA_XX.wav
1023,MTI,neutral,XX,AudioWAV/1023_MTI_NEU_XX.wav
1074,MTI,angry,XX,AudioWAV/1074_MTI_ANG_XX.wav
1068,IEO,disgust,HI,AudioWAV/1068_IEO_DIS_HI.wav
1046,IOM,angry,XX,AudioWAV/1046_IOM_ANG_XX.wav
1017,ITS,disgust,XX,AudioWAV/1017_ITS_DIS_XX.wav
1083,ITS,sad,XX,AudioWAV/1083_ITS_SAD_XX.wav
1013,MTI,fear,XX,AudioWAV/1013_MTI_FEA_XX.wav
1006,MTI,fear,XX,AudioWAV/1006_MTI_FEA_XX.wav
1032,MTI,happy,XX,AudioWAV/1032_MTI_HAP_XX.wav
1027,MTI,happy,XX,AudioWAV/1027_MTI_HAP_XX.wav
1089,IEO,angry,HI,AudioWAV/1089_IEO_ANG_HI.wav
1080,MTI,disgust,XX,AudioWAV/1080_MTI_DIS_XX.wav
1014,MTI,sad,XX,AudioWAV/1014_MTI_SAD_XX.wav
1084,ITS,fear,XX,AudioWAV/1084_ITS_FEA_XX.wav
1091,ITS,fear,XX,AudioWAV/1091_ITS_FEA_XX.wav
1045,TSI,sad,XX,AudioWAV/1045_TSI_SAD_XX.wav
1054,IEO,happy,HI,AudioWAV/1054_IEO_HAP_HI.wav
1060,IEO,fear,HI,AudioWAV/1060_IEO_FEA_HI.wav
1075,IEO,fear,HI,AudioWAV/1075_IEO_FEA_HI.wav
1078,ITS,angry,XX,AudioWAV/1078_ITS_ANG_XX.wav
1025,IWL,fear,XX,AudioWAV/1025_IWL_FEA_XX.wav
1074,TAI,sad,XX,AudioWAV/1074_TAI_SAD_XX.wav
1045,IEO,happy,MD,AudioWAV/1045_IEO_HAP_MD.wav
1030,IWL,fear,XX,AudioWAV/1030_IWL_FEA_XX.wav
1071,IEO,fear,MD,AudioWAV/1071_IEO_FEA_MD.wav
1029,IOM,disgust,XX,AudioWAV/1029_IOM_DIS_XX.wav
1042,TSI,fear,XX,AudioWAV/1042_TSI_FEA_XX.wav
1063,TSI,happy,XX,AudioWAV/1063_TSI_HAP_XX.wav
1072,IEO,sad,HI,AudioWAV/1072_IEO_SAD_HI.wav
1037,IWL,sad,XX,AudioWAV/1037_IWL_SAD_XX.wav
1066,TAI,fear,XX,AudioWAV/1066_TAI_FEA_XX.wav
1052,TAI,happy,XX,AudioWAV/1052_TAI_HAP_XX.wav
1047,TAI,happy,XX,AudioWAV/1047_TAI_HAP_XX.wav
1063,IEO,sad,MD,AudioWAV/1063_IEO_SAD_MD.wav
1007,IEO,angry,HI,AudioWAV/1007_IEO_ANG_HI.wav
1012,IEO,angry,HI,AudioWAV/1012_IEO_ANG_HI.wav
1015,IWL,neutral,XX,AudioWAV/1015_IWL_NEU_XX.wav
1042,IWL,angry,XX,AudioWAV/1042_IWL_ANG_XX.wav
1016,IEO,angry,MD,AudioWAV/1016_IEO_ANG_MD.wav
1003,IEO,angry,MD,AudioWAV/1003_IEO_ANG_MD.wav
1072,TSI,neutral,XX,AudioWAV/1072_TSI_NEU_XX.wav
1025,TSI,angry,XX,AudioWAV/1025_TSI_ANG_XX.wav
1030,TSI,angry,XX,AudioWAV/1030_TSI_ANG_XX.wav
1014,TAI,angry,XX,AudioWAV/1014_TAI_ANG_XX.wav
1088,MTI,fear,XX,AudioWAV/1088_MTI_FEA_XX.wav
1056,TAI,neutral,XX,AudioWAV/1056_TAI_NEU_XX.wav
1043,TAI,neutral,XX,AudioWAV/1043_TAI_NEU_XX.wav
1063,IEO,happy,LO,AudioWAV/1063_IEO_HAP_LO.wav
1074,DFA,angry,XX,AudioWAV/1074_DFA_ANG_XX.wav
1042,IEO,fear,LO,AudioWAV/1042_IEO_FEA_LO.wav
1091,TIE,sad,XX,AudioWAV/1091_TIE_SAD_XX.wav
1080,WSI,disgust,XX,AudioWAV/1080_WSI_DIS_XX.wav
1084,TIE,sad,XX,AudioWAV/1084_TIE_SAD_XX.wav
1023,DFA,neutral,XX,AudioWAV/1023_DFA_NEU_XX.wav
1039,IWW,disgust,XX,AudioWAV/1039_IWW_DIS_XX.wav
1014,WSI,sad,XX,AudioWAV/1014_WSI_SAD_XX.wav
1005,TIE,disgust,XX,AudioWAV/1005_TIE_DIS_XX.wav
1083,TIE,fear,XX,AudioWAV/1083_TIE_FEA_XX.wav
1045,IEO,sad,LO,AudioWAV/1045_IEO_SAD_LO.wav
1027,WSI,happy,XX,AudioWAV/1027_WSI_HAP_XX.wav
1032,WSI,happy,XX,AudioWAV/1032_WSI_HAP_XX.wav
1006,WSI,fear,XX,AudioWAV/1006_WSI_FEA_XX.wav
1013,WSI,fear,XX,AudioWAV/1013_WSI_FEA_XX.wav
1032,DFA,happy,XX,AudioWAV/1032_DFA_HAP_XX.wav
1003,ITH,disgust,XX,AudioWAV/1003_ITH_DIS_XX.wav
1016,ITH,disgust,XX,AudioWAV/1016_ITH_DIS_XX.wav
1027,DFA,happy,XX,AudioWAV/1027_DFA_HAP_XX.wav
1013,DFA,fear,XX,AudioWAV/1013_DFA_FEA_XX.wav
1025,IEO,angry,LO,AudioWAV/1025_IEO_ANG_LO.wav
1030,IEO,angry,LO,AudioWAV/1030_IEO_ANG_LO.wav
1006,DFA,fear,XX,AudioWAV/1006_DFA_FEA_XX.wav
1091,IEO,neutral,XX,AudioWAV/1091_IEO_NEU_XX.wav
1084,IEO,neutral,XX,AudioWAV/1084_IEO_NEU_XX.wav
1082,ITH,sad,XX,AudioWAV/1082_ITH_SAD_XX.wav
1014,DFA,sad,XX,AudioWAV/1014_DFA_SAD_XX.wav
1023,WSI,neutral,XX,AudioWAV/1023_WSI_NEU_XX.wav
1080,DFA,disgust,XX,AudioWAV/1080_DFA_DIS_XX.wav
1090,ITH,fear,XX,AudioWAV/1090_ITH_FEA_XX.wav
1074,WSI,angry,XX,AudioWAV/1074_WSI_ANG_XX.wav
1080,WSI,sad,XX,AudioWAV/1080_WSI_SAD_XX.wav
1091,TIE,disgust,XX,AudioWAV/1091_TIE_DIS_XX.wav
1084,TIE,disgust,XX,AudioWAV/1084_TIE_DIS_XX.wav
1039,IWW,sad,XX,AudioWAV/1039_IWW_SAD_XX.wav
1005,TIE,sad,XX,AudioWAV/1005_TIE_SAD_XX.wav
1014,WSI,disgust,XX,AudioWAV/1014_WSI_DIS_XX.wav
1087,WSI,fear,XX,AudioWAV/1087_WSI_FEA_XX.wav
1034,ITH,neutral,XX,AudioWAV/1034_ITH_NEU_XX.wav
1063,ITH,angry,XX,AudioWAV/1063_ITH_ANG_XX.wav
1045,IEO,disgust,LO,AudioWAV/1045_IEO_DIS_LO.wav
1023,TIE,happy,XX,AudioWAV/1023_TIE_HAP_XX.wav
1017,TIE,fear,XX,AudioWAV/1017_TIE_FEA_XX.wav
1003,ITH,sad,XX,AudioWAV/1003_ITH_SAD_XX.wav
1016,ITH,sad,XX,AudioWAV/1016_ITH_SAD_XX.wav
1005,IEO,neutral,XX,AudioWAV/1005_IEO_NEU_XX.wav
1087,DFA,fear,XX,AudioWAV/1087_DFA_FEA_XX.wav
1082,ITH,disgust,XX,AudioWAV/1082_ITH_DIS_XX.wav
1059,IWW,angry,XX,AudioWAV/1059_IWW_ANG_XX.wav
1014,DFA,disgust,XX,AudioWAV/1014_DFA_DIS_XX.wav
1025,ITH,happy,XX,AudioWAV/1025_ITH_HAP_XX.wav
1030,ITH,happy,XX,AudioWAV/1030_ITH_HAP_XX.wav
1032,TIE,neutral,XX,AudioWAV/1032_TIE_NEU_XX.wav
