,Unnamed: 0,ActorID,Emotion,Path,arousal,valence,dominance,Gender,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
535,1079,33,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 33/03-01-03-02-03-02-33.wav,0.71012956,0.74258894,0.30115435,Male,35.880478,0.31920108,25.545383,41.18702,44.960114,19.41473,31.308043,0.0,32.059532,0.0,2.7164652,1.6578206,0.003061834,0.0077867066,7.366457,7.363395,68.754845,45.681503,129.26486,72.58836,3.7906373,1.6653724,9.896792,1.7804873,4.4462633,3.5746527,-5.7480197,-1.7851235,7.288058,2.840838,0.042825766,1.0791298,1.7422012,0.7051748,3.7439697,1.610777,3.121096,4.361644,16.109526,0.60616887,616.7967,0.50339025,1239.6462,0.18868597,-147.03651,-0.5950752,1580.4089,0.19659549,999.43915,0.23553899,-127.90505,-0.72578853,2631.001,0.121072486,859.21893,0.41353428,-130.47371,-0.6863311,-7.4951787,-0.8641448,18.399931,0.46659324,0.0492133,0.769529,-0.01297275,-0.8867667,9.759356,0.6847568,18.142004,0.99839544,-11.26184,-0.88349,-6.686611,-1.7343656,-15.879626,-0.85054266,-6.53944,16.189545,0.07434629,0.0071501713,0.24211761,1.6501651,0.6711409,0.555,0.435,0.6066667,0.42145252,-8.634098,/content/BanglaSER/Actor 33/03-01-03-02-03-02-33.wav,5
536,1080,6,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-02-01-01-02-06.wav,0.096794724,0.22388595,0.2569521,Female,41.161156,0.1934011,36.1503,38.942684,49.157074,13.006775,150.89162,80.699265,159.03699,227.18019,0.31971863,1.6165873,0.0031615738,0.022869438,0.5982848,0.59512323,9.305771,7.228893,7.8745236,3.4325154,0.12837939,1.7582057,-2.8752267,-5.4172463,-3.8543272,-5.4916615,-7.4091115,-2.1454523,-7.298005,-4.533794,0.051533364,1.0978936,1.4933219,0.59992766,6.141168,0.76064444,2.650193,6.436601,-2.1447303,-9.742725,778.2476,0.5327099,859.00726,0.35877162,-160.74763,-0.48386583,1893.6249,0.22212544,726.34875,0.20684148,-133.7,-0.6998343,3000.9211,0.16545673,461.05383,0.48679534,-133.95409,-0.692665,-5.471472,-1.0237998,13.240817,0.62763005,0.12466072,0.433774,-0.025924737,-0.62988144,0.34138668,0.81557244,8.791449,1.6146488,-22.111372,-1.0279825,2.5701962,7.0849056,-45.636883,-0.46528375,3.285039,2.2183232,0.098987415,0.0068039773,0.026312385,2.3076923,1.9607843,0.15799999,0.084711276,0.275,0.28969812,-34.78661,/content/BanglaSER/Actor 06/03-01-02-01-01-02-06.wav,3
537,1081,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-02-03-06.wav,0.6136059,0.6193088,0.32682785,Female,48.17679,0.17055608,45.604385,50.61982,53.25885,7.6544647,250.04768,106.10387,159.50757,123.46246,1.2327924,1.441845,0.0038580233,0.009954158,3.4268777,3.4230196,38.79617,22.385324,30.76325,19.063227,1.2536402,1.5064018,8.528057,1.4570572,12.089309,2.6175773,5.8456388,3.499073,13.1250305,2.8496342,0.054140106,1.6233273,1.0635517,0.786771,4.2557077,1.329405,6.2557,1.2387744,11.388514,0.69082236,986.17523,0.28643852,932.1771,0.3714645,-142.28854,-0.61379117,1975.9858,0.13832204,805.37415,0.44463784,-128.11263,-0.70538133,3054.3672,0.08086661,724.5309,0.5856573,-129.26277,-0.68877137,-1.2346004,-4.7276354,11.4991255,0.5421946,0.05586381,0.9971267,-0.012276348,-1.1965691,3.2473278,0.52539504,-0.34318325,-24.816492,-22.600943,-0.87812346,-12.875039,-1.2351729,-24.982159,-0.8139595,-26.084812,34.642174,-0.03333228,0.0071623665,0.06322547,1.9886364,0.8720931,0.43666667,0.14522015,0.68333334,0.47218168,-20.818611,/content/BanglaSER/Actor 06/03-01-03-02-02-03-06.wav,5
538,1083,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-02-02-06.wav,0.13599691,0.20220703,0.3397444,Female,37.45892,0.20495784,35.397923,39.2438,42.104923,6.7070007,842.4893,1204.9965,62.001743,45.777992,0.8219531,1.1654505,0.047199182,0.4051466,1.7648383,1.7176392,16.643562,17.259724,14.61351,8.34646,0.50926214,1.4914227,14.697752,0.692927,3.7457352,6.576423,8.606437,1.6293939,-10.309504,-3.2455952,0.014598275,1.3063147,0.8531305,0.80139303,6.803996,0.7984267,1.2591313,15.962485,9.769366,1.2056823,636.1395,0.5135515,981.7049,0.35378057,-120.91335,-0.76575255,1734.1658,0.2463074,688.21326,0.6544611,-95.721535,-0.9478756,2969.675,0.11807729,541.6107,0.7707601,-97.38981,-0.9159539,-5.3298573,-1.7860008,15.291903,0.6713768,0.08198634,0.67956096,-0.0067727496,-1.9418666,0.8801074,0.9732034,12.971048,0.75966364,-8.753491,-2.533454,2.150539,6.772656,-30.314636,-0.8460144,-17.289291,25.688463,0.0013013938,-0.0023415266,0.05233587,2.65252,1.6172508,0.34,0.22810815,0.22,0.3004758,-28.044756,/content/BanglaSER/Actor 06/03-01-01-01-02-02-06.wav,0
539,1084,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-03-01-06.wav,0.3103462,0.38582712,0.16871807,Female,45.84075,0.23330417,39.63168,49.65714,53.89202,14.260342,0.6885176,6.816756,66.134766,0.0,0.685375,1.8603228,0.008169691,0.03979253,1.5238547,1.5156851,35.882683,23.437986,41.878902,29.037594,0.6988843,2.0018265,12.930015,1.3150111,13.687922,2.0484984,8.704348,2.3720245,3.292943,8.521331,0.043878227,1.464173,1.1760807,0.70146257,5.38557,0.99202347,5.084484,1.3445737,13.447098,0.7975728,792.6298,0.3371452,1140.1418,0.30176917,-167.75603,-0.42819476,1769.8801,0.15227176,901.7905,0.4017474,-151.7448,-0.53437644,2905.8499,0.08317799,710.53705,0.5661997,-152.36623,-0.5206752,-3.9400656,-1.8818123,15.713743,0.50193006,0.06581525,0.7138427,-0.009364852,-1.2673197,2.544456,0.63706267,7.04106,2.0601125,-19.418661,-1.0203468,-17.406569,-0.8127602,-26.794317,-0.8607283,-17.245115,24.920916,0.008106471,-0.0029329464,0.056684747,1.775148,1.2121212,0.2075,0.11882234,0.5925,0.6312438,-24.304922,/content/BanglaSER/Actor 06/03-01-03-02-03-01-06.wav,5
540,1086,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-01-02-06.wav,0.12840782,0.21984154,0.26223153,Female,40.78484,0.16089529,37.110554,41.779198,44.948112,7.8375587,271.98795,159.79892,99.04059,88.302086,0.4661908,1.8344648,0.003336109,0.006251392,0.9606087,0.9572726,14.127865,9.944155,18.392635,7.7567096,0.3077904,2.143474,7.469239,1.5549718,4.0162764,6.152159,1.4093025,10.652489,1.3809974,25.933254,0.044114724,1.4446802,1.1442393,0.6440945,5.591315,0.84950644,14.124304,1.1062748,6.7754908,1.7980043,694.0344,0.48716176,1041.0323,0.32282668,-157.78728,-0.51216274,1758.412,0.17149436,699.81573,0.44281,-134.35608,-0.6888093,2871.9387,0.107301846,629.0145,0.3968539,-133.38774,-0.70118606,-5.1542664,-1.4269285,12.314406,0.7493515,0.12712699,0.44695535,-0.016764991,-1.188505,0.89696133,0.9749641,12.298181,1.0083394,-19.243027,-1.5439692,4.621962,5.0881457,-40.468773,-0.6997574,-9.659753,18.138733,0.03570112,0.008947212,0.0076298844,2.0,0.5797102,0.58,0.26,0.7466666,0.4929052,-28.925398,/content/BanglaSER/Actor 06/03-01-01-01-01-02-06.wav,0
541,1089,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-03-03-06.wav,0.18932183,0.29150316,0.36620298,Female,42.06391,0.13703014,35.981518,44.851177,47.037186,11.055668,28.740112,15.1151285,-182.2477,149.20338,0.6539448,1.39728,0.0046926355,0.06177862,1.371555,1.3668623,15.575735,13.446472,22.5623,16.709444,0.44681534,1.6886235,21.192238,0.36714897,5.5139565,5.64057,10.15197,1.980441,1.2039044,30.96654,0.017936535,2.1748695,0.8233613,0.9762851,9.762265,0.4631399,5.745431,1.6350317,17.137583,0.58623964,714.03845,0.37684786,1161.6985,0.20964277,-125.15469,-0.7572266,1723.5665,0.12382675,847.278,0.55162483,-115.06121,-0.80398726,2864.8293,0.09808259,743.984,0.5938171,-117.02175,-0.7680926,-6.3890705,-0.98504776,17.957645,0.45624316,0.11360178,0.45326865,-0.007340378,-1.9733075,0.9758952,0.89244753,20.210222,0.34926647,-21.972078,-0.82277656,-1.8715185,-12.822305,-33.828438,-0.4935097,-26.960295,35.561153,-0.019199045,0.0011417083,0.018105833,2.2556393,1.1538461,0.3866667,0.2003885,0.3425,0.32675487,-27.618439,/content/BanglaSER/Actor 06/03-01-01-01-03-03-06.wav,0
542,1090,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-02-01-06.wav,0.051481374,0.1296973,0.34220374,Female,37.999405,0.2219084,37.075123,40.882294,42.547737,5.4726143,259.0202,341.54752,67.39514,69.606186,0.6080355,1.0481611,0.0049226955,0.41437566,1.1182859,1.1133631,10.8725195,8.258286,9.302161,4.943096,0.2879774,1.2820827,14.113264,0.7377774,11.630305,2.14311,5.6308618,2.945434,-2.164064,-18.10744,0.021525206,2.9822733,0.944965,0.8924195,8.0015955,0.7891704,3.399554,3.5003316,14.30351,0.61012655,619.6384,0.47350574,1057.44,0.2845981,-109.33504,-0.838674,1662.8391,0.18343487,662.4981,0.5133479,-84.27915,-1.0414447,3007.776,0.10044166,511.9727,0.69114345,-87.16559,-0.9809616,-8.004552,-1.038183,16.90856,0.56513065,0.08199192,0.7092668,-0.011253116,-1.0517802,0.4495068,0.85503197,13.361191,0.7933439,-2.6157162,-7.5369425,-0.8706159,-18.417547,-26.698727,-0.9066997,-26.72347,34.33596,-0.03155882,0.006574349,0.022341391,2.65252,1.0781672,0.5825,0.2961735,0.258,0.31694794,-31.949337,/content/BanglaSER/Actor 06/03-01-01-01-02-01-06.wav,0
543,1091,6,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-02-01-02-01-06.wav,-0.13408242,0.019709332,0.23875418,Female,35.362717,0.11733911,34.333393,36.25142,37.730785,3.3973923,134.31146,86.57922,26.930979,21.134232,0.34934154,1.2083982,0.004883225,0.20070772,0.62561977,0.62073654,8.967311,5.4062743,6.988765,2.8187099,0.13059358,1.3785144,16.940058,0.7670495,7.2844305,2.8108964,11.136421,1.1429497,-2.029364,-18.75051,0.011237372,1.6184205,1.0315713,0.95163494,8.297509,0.53267294,1.7831166,4.8049197,15.022479,0.58637404,583.6457,0.4116844,1104.6027,0.2703432,-111.88663,-0.82799447,1637.773,0.21105713,771.55927,0.4230252,-105.14926,-0.8471983,2846.0908,0.07450863,705.44324,1.1361973,-108.30355,-0.79239726,-9.29382,-0.76912075,19.89781,0.5096336,0.09611395,0.29365513,-0.009435635,-1.2294352,0.22488622,0.89372784,22.438932,0.5424433,-4.7462783,-3.7759492,8.8096895,1.5476841,-28.747652,-0.6311927,-15.437861,24.955872,-0.0028958332,0.0064978474,0.034291103,3.6101084,2.2058823,0.22333333,0.14138207,0.20666665,0.21929179,-38.17093,/content/BanglaSER/Actor 06/03-01-02-01-02-01-06.wav,3
544,1092,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-03-02-06.wav,0.34227598,0.39526674,0.28822735,Female,47.471104,0.18499535,44.951614,49.4319,54.273045,9.32143,-58.21559,63.172398,15.378631,0.0,0.7032821,1.8534071,0.00468328,0.041036725,1.5622494,1.5575662,27.804934,18.341982,37.24336,24.69023,0.6760728,2.021409,11.563147,1.1989114,8.276396,3.1429768,6.2686,3.3461528,5.345331,5.878233,0.04419684,1.3756169,1.2916235,0.8333304,4.8575664,1.2540225,3.0036883,5.0709214,10.892082,1.436277,764.4397,0.37101242,957.1314,0.30960062,-172.91504,-0.3938155,1791.2826,0.15033412,865.78674,0.37924165,-151.76741,-0.5359174,2875.9563,0.090108484,680.807,0.56653553,-151.44516,-0.5330239,-2.1436431,-2.7554927,12.789532,0.58955073,0.09017985,0.6430841,-0.0063018803,-1.8952453,2.4992497,0.6240819,-0.4865787,-24.684317,-22.7226,-0.6779472,-23.558445,-0.5804141,-31.316967,-0.6321585,-17.43414,25.26273,-0.012425652,0.002635711,0.036059357,1.775148,0.9063444,0.28333333,0.2917,0.79333335,0.5781772,-24.32859,/content/BanglaSER/Actor 06/03-01-03-02-03-02-06.wav,5
545,1093,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-01-03-06.wav,0.12706111,0.22272271,0.24487913,Female,39.34949,0.12872043,35.903866,40.074013,43.65493,7.7510643,51.762383,89.16128,106.56204,85.287155,0.39922342,1.6692191,0.0035740437,0.0064638816,0.94952637,0.9459523,14.227726,7.9848533,16.89129,7.630282,0.24927424,1.9530619,5.88273,2.4216287,3.1652732,7.6652145,3.1596289,4.5999575,3.123884,10.28635,0.0583203,1.5375905,1.2545208,0.7015119,4.3928604,1.1374527,8.9182,2.338685,5.055945,2.6792245,785.9141,0.42608482,1180.4496,0.35157073,-151.50203,-0.5725433,1793.4069,0.16270804,761.02924,0.51622933,-135.80835,-0.6848784,2892.3467,0.12738451,609.60614,0.37842876,-134.90625,-0.69855624,-4.2674794,-1.8812478,12.140935,0.94098634,0.12509131,0.42565143,-0.020849612,-0.8573999,0.7563831,0.7868976,13.735686,1.2178135,-19.77973,-1.4394242,10.246938,1.9496983,-35.24796,-0.7300739,-7.7557096,15.5009,0.037266783,0.010259577,0.007828357,2.0,0.5797102,0.56,0.26999998,0.76,0.46611872,-31.816648,/content/BanglaSER/Actor 06/03-01-01-01-01-03-06.wav,0
546,1094,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-03-02-06.wav,0.11775728,0.22308755,0.296484,Female,40.66016,0.16781679,35.062817,43.749584,45.82359,10.760773,-27.240517,55.83682,32.00028,0.0,0.50519466,1.4230262,0.00470641,0.052936308,1.089177,1.0844706,12.029155,12.164633,14.4871855,8.750765,0.29926142,1.6575996,22.686718,0.37794092,8.218157,3.5417075,10.941881,1.7431626,2.0620046,20.363873,0.02530556,1.8796028,0.8859184,0.9909848,8.797351,0.6312195,4.7513695,1.594893,16.469069,0.64775926,735.37354,0.3584577,1177.8829,0.22333203,-123.6094,-0.7609618,1714.9242,0.11707171,852.76276,0.44354674,-119.85789,-0.7482565,2938.0305,0.08540285,659.9175,0.4697942,-120.76196,-0.7341132,-7.478891,-0.8646077,18.816673,0.5347824,0.11963897,0.3738172,-0.010220106,-1.449663,0.6886029,0.81514764,23.007643,0.38873282,-17.955406,-1.0706314,4.243265,5.2311616,-37.85567,-0.49263763,-25.433258,36.92061,-0.022057515,0.006222524,0.0122943595,2.2556393,1.1673152,0.37,0.15937376,0.3475,0.32205394,-31.20572,/content/BanglaSER/Actor 06/03-01-01-01-03-02-06.wav,0
547,1095,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-02-02-06.wav,0.41844016,0.47043574,0.30231246,Female,46.473648,0.16636313,43.84677,48.99352,51.856266,8.009495,175.68503,162.51767,10.4067955,51.09794,1.0108299,1.54444,0.004409933,0.06686362,2.6761782,2.6717682,35.14354,20.271454,34.528812,17.861988,1.0822854,1.6758295,9.481166,1.1055038,7.566141,3.7327173,5.289785,3.3617134,4.7046437,7.4401574,0.04840178,1.3810992,1.0770626,0.78670764,4.8622265,1.0660719,5.807955,1.6481254,9.967501,0.92397755,891.4872,0.33984455,1031.3092,0.29615584,-152.45424,-0.5449432,1911.0293,0.14693125,882.62744,0.5522255,-135.54784,-0.66753674,3001.924,0.07662459,706.3147,0.55148053,-136.25,-0.6547337,-2.1392913,-3.658936,12.621448,0.5747853,0.09021328,0.5363711,-0.011732572,-1.27828,3.109823,0.588183,0.8030179,11.7895775,-22.630688,-1.0737492,-12.469225,-1.2388234,-30.24836,-0.65854114,-19.036821,27.534018,-0.0124198515,0.0022596086,0.07462188,2.2792022,0.5797102,0.58,0.16,0.7466666,0.54615825,-22.10687,/content/BanglaSER/Actor 06/03-01-03-02-02-02-06.wav,5
548,1097,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-01-03-06.wav,0.40182695,0.47584665,0.34458572,Female,49.487877,0.091971025,45.52037,51.472713,52.749054,7.2286835,66.859535,27.87904,-21.463682,52.27724,0.7802576,1.7545481,0.00397301,0.005808768,1.8813803,1.8774073,33.398464,21.053257,36.233692,17.155039,0.7474063,1.8400815,8.310627,1.7781359,15.993001,1.832963,8.849874,2.0768495,12.922193,3.0955791,0.043424275,1.3029957,0.9695704,0.78338265,6.1835437,0.82102036,12.523669,0.9779692,8.658349,1.3771024,968.9395,0.28984073,1006.5711,0.26634184,-157.39888,-0.5215937,1967.9823,0.12222783,645.96936,0.58740556,-146.96594,-0.5822076,3027.925,0.087856315,806.2369,0.4421724,-145.46321,-0.6014445,-0.11900076,-91.95688,11.986902,0.91685843,0.06824751,0.7915249,-0.017737692,-0.7395616,2.530076,0.5554314,-2.4836774,-5.590663,-24.459959,-0.79030687,-8.46955,-1.11339,-36.928253,-0.63264775,-23.706041,32.924347,-0.031079732,0.006967746,0.06835749,2.1084337,0.61728394,0.45,0.21,0.7633333,0.49828592,-23.715462,/content/BanglaSER/Actor 06/03-01-03-02-01-03-06.wav,5
549,1098,6,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-02-01-01-01-06.wav,0.01879109,0.15590736,0.18214032,Female,40.14192,0.17779492,35.010048,37.840294,48.446552,13.436504,208.23059,69.24087,156.71175,148.53668,0.24727601,1.7001076,0.0031623233,0.004824817,0.48311725,0.47995493,7.786981,4.8890862,6.591461,3.2743452,0.089378454,1.8724016,-5.72011,-2.558772,-3.2964585,-6.0662594,-7.7280374,-2.192834,-6.7314396,-4.9184585,0.059915673,0.8612829,1.7457769,0.6187389,4.8202815,0.836567,4.3981647,4.2507195,-1.2130252,-14.463967,945.1202,0.41289833,914.1574,0.43788356,-155.57683,-0.51964766,2068.1902,0.2214396,695.30365,0.3479101,-136.17326,-0.7002614,3136.2178,0.14575,463.06683,0.7053545,-137.48204,-0.6789265,-4.4876323,-1.2094992,12.906631,0.6462468,0.13673793,0.3098842,-0.025198353,-0.73222446,0.26716042,0.79738015,4.642939,3.1121714,-21.609766,-1.1599927,2.103137,11.240846,-48.486732,-0.45199877,3.557755,2.5761197,0.103473686,0.008362751,0.014689812,2.2140222,1.8796993,0.146,0.09199999,0.29666665,0.33330002,-37.020782,/content/BanglaSER/Actor 06/03-01-02-01-01-01-06.wav,3
550,1099,6,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-01-01-03-01-06.wav,0.08506816,0.19659953,0.28395745,Female,40.900394,0.093640044,36.846535,42.75972,44.198284,7.3517494,47.897915,29.255001,16.462599,11.079845,0.647876,1.3516698,0.016609496,0.071453646,1.3311929,1.3145833,14.958525,11.978244,16.381754,8.525954,0.37619403,1.5814699,20.368397,0.4192736,3.8019526,6.9384246,12.126931,1.2751002,-10.993058,-3.2803886,0.020465553,2.266401,1.017616,1.1190596,8.855608,0.582593,4.938533,1.8892407,14.059689,0.737442,668.4103,0.4334366,1096.6267,0.29734296,-129.84468,-0.7027644,1693.8939,0.15609483,892.55927,0.5587087,-113.94343,-0.798618,2880.8433,0.08959315,670.76526,0.6230414,-114.523636,-0.7889386,-7.059914,-0.84983975,17.300482,0.52764326,0.11015046,0.38159734,-0.008001753,-1.8800951,0.79925686,0.8231029,20.186785,0.49479997,-16.105434,-1.2062494,4.5513945,4.1096797,-41.008335,-0.44585842,-20.580862,28.98213,-0.008973081,-0.00027935498,0.013493848,2.2556393,1.1494254,0.39999998,0.17281975,0.33499998,0.32050738,-28.844887,/content/BanglaSER/Actor 06/03-01-01-01-03-01-06.wav,0
551,1100,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-01-01-06.wav,0.561039,0.62253076,0.46784815,Female,49.68416,0.12358903,46.173542,52.290085,53.99937,7.8258286,77.43977,26.321709,-37.178177,33.287544,1.0028565,1.7144909,0.003723538,0.005240947,2.871581,2.8678575,25.809937,16.76483,32.70489,18.062956,1.1035303,1.7978823,6.8375635,1.9605453,15.159236,2.08478,7.5696263,2.2426155,18.82396,1.9908493,0.04709285,1.615071,1.2139246,1.2458827,5.197024,0.993958,6.056331,1.7911091,4.983906,2.5741346,1034.1846,0.3148846,797.5876,0.56999904,-156.20757,-0.5283362,2057.4082,0.13432474,810.0758,0.4950042,-144.38966,-0.608561,3121.5896,0.09327231,823.28687,0.41248304,-144.18536,-0.6116729,2.0998588,5.475786,7.4856005,1.7413099,0.055722527,0.94503826,-0.015223896,-0.8487481,3.6205418,0.5440691,-7.4074903,-2.0907674,-27.604458,-0.8065382,-4.6794443,-1.95098,-31.743006,-0.60731494,-25.340494,34.126595,-0.030356046,0.008657531,0.104719184,2.0771513,0.6042296,0.47,0.16,0.7733334,0.5197649,-21.810678,/content/BanglaSER/Actor 06/03-01-03-02-01-01-06.wav,5
552,1101,6,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-02-01-03-01-06.wav,0.03022618,0.15044503,0.2741042,Female,38.633152,0.11252136,37.052395,39.237225,42.13945,5.087055,33.61832,20.062603,-184.1191,174.20505,0.21115308,1.4144591,0.0025906763,0.0045009153,0.4842301,0.48163942,3.884088,2.5551858,4.1068068,2.3379912,0.067764245,1.4499683,15.13774,1.2676069,8.442016,1.7790186,-1.3415164,-9.994856,0.6563033,49.300186,0.020123618,2.3022506,0.8486497,1.2143673,11.364335,0.37692493,-1.946494,-7.8467655,21.954922,0.6403827,730.69305,0.22939633,1221.7533,0.16372946,-131.59698,-0.6865304,1716.0197,0.15657033,803.5929,0.32667366,-130.29861,-0.6560651,3023.6824,0.0752814,771.87317,0.54106444,-134.67543,-0.5943912,-15.171362,-0.4095383,30.524485,0.35030726,0.09487517,0.39959034,-0.015382124,-0.8039723,0.16537106,0.5585781,32.91566,0.36392286,-3.0119455,-5.7313414,-2.9433622,-5.740269,-35.374958,-0.5336741,-8.918507,17.513046,0.041211635,0.010829094,0.004761167,2.1582735,1.098901,0.35333332,0.13474256,0.39999998,0.34036744,-38.685608,/content/BanglaSER/Actor 06/03-01-02-01-03-01-06.wav,3
553,1102,6,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 06/03-01-03-02-03-03-06.wav,0.4583189,0.5101792,0.36540958,Female,48.088764,0.080286585,45.09632,49.401283,50.87737,5.781048,88.12189,47.831104,13.386246,54.383373,0.7979171,1.819659,0.003910448,0.013392509,1.9786043,1.9746939,31.585749,29.862284,40.53637,18.73402,0.9596384,1.9487245,10.611685,1.0584259,12.406839,2.4978557,10.279063,2.188765,16.078842,2.09108,0.0444623,1.3563184,0.98125213,1.0000405,6.0208826,1.0333325,9.415172,1.33685,11.246421,1.0697272,930.67346,0.28064376,1096.8663,0.3220623,-160.61041,-0.50080657,1943.1364,0.14358598,693.2924,0.49304208,-152.65718,-0.5386,2999.6064,0.09320599,838.7911,0.7237464,-152.83275,-0.53477633,0.68371314,12.776792,14.358043,0.60144466,0.07532508,0.6145885,-0.0034763573,-4.734186,3.6272964,0.5468277,3.8002672,2.880919,-26.756477,-0.84839666,-13.840225,-1.1330636,-28.657642,-0.69413275,-19.978718,28.17177,0.0013413895,0.0089536635,0.09879545,1.47929,0.9063444,0.26666665,0.10208928,0.81,0.57102245,-22.439493,/content/BanglaSER/Actor 06/03-01-03-02-03-03-06.wav,5
