,ActorID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
439,15,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b10Lc.wav,15b10Lc.wav,male,25,21.171684,0.1821111,17.776365,20.869165,23.067045,5.29068,189.71518,151.38397,15.498195,9.278513,0.9830458,0.64372665,0.44789156,0.92720246,1.4253736,0.97748196,13.827155,11.576944,14.790588,12.244353,0.5857272,0.7697885,20.609806,0.79248786,11.984094,0.9267155,26.823544,0.6203239,7.2906117,1.6397492,0.020173876,0.8309799,1.0041921,0.8514346,4.696529,0.40608177,5.5923033,0.64554316,26.17791,0.26081067,580.6991,0.42331383,1335.9142,0.1811143,-72.43561,-1.1101285,1611.9327,0.17355603,949.34674,0.28719464,-79.999016,-0.93940216,2689.924,0.13024116,865.59436,0.3284126,-82.26751,-0.89298815,-18.182962,-0.33834642,25.80811,0.23540218,-0.03195375,-0.95314246,-0.00963298,-1.0603914,0.65422726,0.68808866,28.50909,0.33413857,11.791226,0.9074966,30.283262,0.5014412,6.9209743,1.8967776,-10.189986,17.779335,-0.03853627,0.008963628,0.48101303,4.4897957,2.5000002,0.26999998,0.25619003,0.09285714,0.043330718,-15.893674
440,10,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/10b10Lc.wav,10b10Lc.wav,male,32,20.654531,0.1343014,18.32932,20.07371,22.588707,4.259386,63.334652,64.963356,27.786314,17.232533,0.93970966,0.6152155,0.46232846,0.8387289,1.4214897,0.9591613,14.544049,9.832675,14.778156,8.734927,0.6561551,0.8000559,29.134373,0.53830475,9.056351,1.1561401,23.662878,0.68089235,2.5114639,4.0170107,0.027984481,0.72876006,1.3480483,0.7340064,3.5491564,0.53433,4.7791834,1.0352116,27.048616,0.2455944,488.38754,0.37594885,1277.1191,0.18436825,-74.430176,-1.1692984,1496.5627,0.14124243,972.785,0.34694883,-84.10157,-0.94507205,2624.2761,0.08156134,807.1687,0.30703053,-88.07456,-0.87087333,-17.730593,-0.2791883,27.477776,0.20881586,-0.009863508,-2.3828206,-0.0145321,-0.8101013,0.76032096,0.6560126,34.47596,0.33709145,7.6839786,1.44074,27.834953,0.5185759,0.81298566,13.548098,-15.689994,24.524914,-0.022351883,0.00074377994,0.5123138,4.888889,2.2727273,0.282,0.39443126,0.11333333,0.06073622,-15.720143
441,11,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11a05Na.wav,11a05Na.wav,male,26,23.709187,0.06050343,22.309006,23.741753,24.897358,2.5883522,92.457504,87.72843,19.028353,12.35212,0.8157166,0.7188555,0.26299724,0.7090597,1.256441,0.9934437,14.805641,7.1244,16.865139,9.514692,0.63995385,0.8084432,24.401978,0.86473936,10.828584,1.3662388,20.075153,0.6672218,1.8906462,7.319477,0.022320349,0.82234466,1.3304842,0.7617747,4.95158,0.36826235,1.5332088,2.731393,32.064705,0.3039157,593.17255,0.395337,1327.3257,0.17328845,-110.01223,-0.8081396,1647.7386,0.18289146,1131.3336,0.23694368,-117.683586,-0.68643117,2736.1348,0.1111047,940.0738,0.2955137,-120.14446,-0.6508912,-21.995417,-0.3903401,31.10173,0.3103333,-0.0166392,-1.4010527,-0.020603986,-0.8542681,0.8403608,0.64617354,39.892258,0.2575414,13.348564,0.9964755,23.09243,0.69729745,-2.5843315,-5.3624024,-15.572392,26.19619,-0.048076414,0.013501846,0.47945616,5.7401814,3.3742332,0.13363636,0.17726573,0.13,0.12583058,-16.838093
442,14,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a05Na.wav,14a05Na.wav,female,35,31.532133,0.1470767,29.529917,31.202961,32.87926,3.3493443,217.14441,149.81355,84.33597,65.899086,0.84390557,0.73911405,0.2509017,0.78484994,1.2507302,0.99982846,14.137099,7.222042,18.652794,9.305926,0.6245003,0.7528195,21.202776,0.94565713,14.279672,0.8351018,16.888062,0.74467504,-3.5265548,-4.2036214,0.023316609,0.89308417,1.5071989,0.86254257,7.6513696,0.32788163,3.1400802,2.1137583,29.356209,0.32205272,572.8862,0.3349782,1313.8331,0.17204185,-100.40566,-0.8905056,1670.4553,0.15710244,1113.5608,0.35935298,-109.89162,-0.7213761,2740.8474,0.09461358,906.7773,0.26698607,-110.749596,-0.7003774,-20.118383,-0.5114986,29.341679,0.37239975,-0.0006110085,-44.64483,-0.023381876,-0.7300757,0.78860974,0.5743528,31.200388,0.49286345,15.441129,0.8400947,21.11417,0.5893273,-8.637973,-1.4684327,-16.164898,27.416103,-0.03435537,0.003369451,0.4550143,5.5737705,3.6666667,0.13727273,0.17072523,0.105,0.112286836,-17.287968
443,12,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a01Fb.wav,12a01Fb.wav,male,30,28.28926,0.11670922,27.11595,28.501019,30.654316,3.5383663,21.160572,14.500542,160.89836,122.29342,0.8217065,0.9247016,0.13545938,0.603868,1.5038171,1.3683577,17.005083,6.3069034,14.234634,5.9998755,0.42641544,1.0050157,19.31871,0.78761727,-4.177486,-4.2844157,17.153906,0.9188428,-5.478561,-2.8353465,0.020905584,0.53665864,1.4152205,0.60246223,3.5960479,0.83564675,3.353206,2.5629764,14.608294,0.8304531,618.83453,0.45651415,1200.9637,0.23591566,-101.654236,-0.9032887,1718.4678,0.1880061,810.9875,0.4635665,-99.78876,-0.8761215,2745.6855,0.12620348,841.674,0.4543324,-99.17855,-0.8896378,-9.046017,-0.90394473,15.771285,0.5695583,0.044581197,0.5377079,-0.010753959,-1.2625184,0.5705372,0.77501273,25.445541,0.367043,-7.0603952,-2.2630532,22.097944,0.81451774,-7.3572793,-2.0196464,-6.8332667,16.022577,0.005844492,0.009621301,0.28440037,4.8648653,3.888889,0.12857142,0.0813157,0.105714284,0.059965976,-21.691116
444,11,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11a01Ld.wav,11a01Ld.wav,male,26,27.902992,0.3967974,20.47408,25.665495,28.873817,8.399738,612.4717,0.0,-116.58837,89.798874,0.8383699,0.80313325,0.19177839,0.6845873,1.4353685,1.2435901,15.478696,7.920877,17.651077,11.067165,0.59391034,1.0233071,18.125612,1.0530647,8.170068,1.5156982,18.701927,0.69692755,3.3514297,3.5262692,0.017700355,0.8463675,0.9680433,0.73013586,5.790186,0.43612424,1.0625366,9.263087,20.869534,0.9513896,538.4603,0.38151035,1232.4043,0.2785409,-113.764786,-0.7683813,1572.5289,0.16152406,993.9192,0.24517699,-114.06556,-0.71220607,2655.3213,0.09317538,912.6272,0.42296842,-112.83454,-0.73111534,-15.508566,-1.0142497,25.591846,0.7123877,-0.019903418,-1.3417944,-0.0084924195,-1.8300575,0.8947095,0.7057799,24.953583,0.89046043,12.479814,0.86615264,24.237246,0.56290764,2.575979,4.930985,-10.657371,21.284441,-0.026241913,0.010024062,0.3152447,4.830918,3.4653466,0.13714285,0.07401048,0.113749996,0.108850524,-15.159297
445,11,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11b10Ld.wav,11b10Ld.wav,male,26,23.089033,0.26970902,19.715189,22.220963,24.430443,4.715254,116.85034,78.99085,23.265938,9.72223,0.7339995,0.77770007,0.18171974,0.63153595,1.171338,0.98961824,14.427536,10.578766,13.364085,6.6651025,0.47292855,0.927842,20.978,0.849437,13.394204,0.8466355,24.8746,0.64492244,7.7754493,1.5699008,0.019456163,0.7843795,1.1288737,0.85895634,5.043913,0.4661703,3.4454725,1.3280663,29.10753,0.33546805,655.53436,0.41606933,1334.8885,0.15120149,-93.7115,-0.9080519,1739.2686,0.16944918,1049.8501,0.3324135,-100.4522,-0.7828586,2804.113,0.10942816,1099.1854,0.2794866,-102.03023,-0.7479566,-21.135511,-0.46807268,31.213146,0.34058943,-0.036083017,-0.77855617,-0.008816296,-1.5266095,0.6204726,0.73059696,29.63341,0.5558423,16.555464,0.7640422,29.51323,0.56994605,7.519736,1.9814398,-16.383802,26.434643,-0.04651152,0.0147189,0.2736043,4.229607,2.4539878,0.23625,0.21336222,0.14874999,0.17251357,-16.103868
446,14,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b02Fb.wav,14b02Fb.wav,female,35,41.470486,0.115035035,36.56715,41.864098,45.842392,9.275242,52.0555,20.934044,260.98,322.31107,0.9258322,0.8076511,0.25019544,0.81858265,1.3818995,1.1317041,17.943594,11.256976,17.5787,7.5036745,0.5794613,0.9943278,10.313118,1.3403404,-4.359973,-3.9056587,-0.57116973,-28.647314,-13.372436,-1.8493704,0.033351988,1.0526835,1.3424401,0.818349,7.166419,0.58891016,6.7372756,0.9944667,14.695046,0.7661396,862.28864,0.24758978,1273.5406,0.19469114,-85.813805,-0.9986195,1832.3727,0.10827685,1136.6411,0.29533327,-84.33872,-0.9584997,2882.0776,0.070789106,913.4161,0.43367213,-86.289444,-0.917726,-7.9479146,-1.1404935,19.009773,0.48786986,0.062582426,0.5163424,-0.0044162003,-3.5203886,0.7553848,0.7564633,14.405058,0.7808134,-9.074212,-1.9216053,-1.4937843,-12.364216,-24.310402,-0.8839091,-5.9556627,17.529293,0.001677522,0.015190051,0.2998854,5.319149,3.6101084,0.169,0.14794932,0.07909091,0.05567022,-20.403122
447,3,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b10Na.wav,03b10Na.wav,male,31,26.19383,0.10512692,23.719004,26.650269,28.45175,4.732746,41.606606,14.009889,24.155155,18.057137,0.9749202,0.7633995,0.39861324,0.78634405,1.3406212,0.942008,21.283464,10.977055,20.180948,16.833105,0.6600521,1.0200157,23.967018,0.78967226,9.978224,1.3818116,21.870861,0.7739099,3.1488678,3.795127,0.022575246,0.918153,1.4485782,0.7435701,5.400279,0.422987,1.690417,3.1707704,25.835897,0.37596244,541.41785,0.42189077,1274.2277,0.1451516,-61.076244,-1.3324198,1616.8805,0.15535852,923.29724,0.3650975,-70.57388,-1.0291581,2681.132,0.1147289,920.16266,0.27078158,-72.50869,-0.98613036,-17.262026,-0.43131495,25.014845,0.31911972,0.008545467,3.3258886,-0.0158567,-0.79238635,0.73580825,0.85843366,31.01852,0.40726376,10.421126,1.3963774,25.485092,0.66112125,3.9304235,3.253278,-8.390054,15.961597,-0.017579572,0.0062900027,0.5182982,5.803571,3.196347,0.22,0.35298723,0.07,0.046291,-16.199308
448,11,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11b01Lb.wav,11b01Lb.wav,male,26,25.650759,0.11795913,22.939629,25.447647,27.980251,5.0406227,89.94567,105.678566,36.819927,29.650328,1.0628926,0.618448,0.3693872,1.1362826,1.6409392,1.2715521,18.260845,10.090534,17.476017,9.1797695,0.6970576,0.7171829,15.546448,1.4192114,10.720985,1.0919745,25.982908,0.5709377,8.018857,1.6087885,0.019695066,0.99844664,1.220852,0.93235844,5.954732,0.36765206,4.1964016,2.929698,25.306242,0.3473218,511.35114,0.45400187,1251.5109,0.18684036,-100.80843,-0.8480227,1581.8025,0.13792527,962.1003,0.3977984,-107.24451,-0.7335008,2583.9675,0.11612134,947.7413,0.27007848,-108.93813,-0.7079495,-17.08533,-0.53175604,25.091467,0.39266005,-0.010815362,-2.7646558,-0.01791694,-0.65125906,0.81199384,0.60727614,28.20923,0.52381617,11.30042,0.9679767,31.150682,0.4572674,9.305066,1.4079262,-6.963539,15.3279,-0.030934338,0.0038206605,0.6010246,5.3956833,4.7619047,0.10384615,0.0613362,0.09083333,0.05139039,-14.86278
449,13,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13a02Ec.wav,13a02Ec.wav,female,32,36.077835,0.046853643,35.19426,36.219032,37.565384,2.3711243,19.812052,22.603703,82.80315,45.31191,1.0379725,0.6663149,0.51456356,0.9922129,1.4347941,0.9202305,9.343752,5.4286127,14.264672,6.001587,0.54725814,0.6947472,13.615413,1.0110186,9.464573,1.3356198,12.93006,1.1551219,7.9021955,1.4133478,0.023611885,1.3317988,0.97613174,0.8954853,8.479043,0.45562926,14.231134,0.93693954,21.133467,0.355648,541.4915,0.3310672,1324.444,0.16617723,-137.9156,-0.6287405,1672.0664,0.09877546,995.9434,0.3551021,-127.898125,-0.6624139,2711.259,0.08977979,1082.085,0.4135287,-129.7021,-0.6363786,-12.763076,-0.6281831,20.793627,0.36517045,0.01885379,1.0630515,-0.015016216,-0.85267127,0.73617107,0.6293994,18.919075,0.4942781,8.133673,1.6897731,13.604904,1.2812388,5.247489,2.0123332,-11.864076,21.38432,-0.022145845,0.0034767773,0.44300246,4.245283,2.415459,0.15799999,0.10047885,0.195,0.1737575,-18.616411
450,10,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/10a01Nb.wav,10a01Nb.wav,male,32,25.451729,0.46382055,19.087446,21.31329,26.30932,7.221874,2099.3274,2057.664,-165.61464,134.42918,0.8410973,0.7235673,0.3059675,0.7299822,1.2334791,0.92751163,13.293387,7.82634,11.936379,7.7086825,0.56448776,0.7367389,18.167032,0.95390564,5.1874475,2.8352087,17.597263,0.7285273,2.3462312,4.6158576,0.059267644,1.4097695,1.5653645,0.6197,3.5029366,0.721844,1.1869115,5.3822117,21.427881,0.7171266,505.93924,0.3716366,1169.7272,0.28241128,-124.71535,-0.69434434,1547.8253,0.16690116,938.85065,0.19211723,-123.72603,-0.66766196,2709.504,0.099988304,859.8689,0.4019726,-124.65483,-0.65894985,-14.456962,-0.9827419,24.92299,0.5908874,-0.02662787,-0.5375669,-0.0048210793,-4.023541,0.7927087,0.43716428,25.536808,0.7843188,8.420033,1.820469,24.314455,0.4768405,-0.8427679,-15.853851,-10.217777,21.278973,-0.028674021,0.012079278,0.4221264,6.1452518,3.4482758,0.11666667,0.062360957,0.13,0.112630874,-17.340382
451,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b10Wa.wav,16b10Wa.wav,female,31,40.426136,0.13680239,35.974953,41.325584,44.995235,9.020283,95.46325,75.131454,107.535774,158.40747,0.7060585,0.98491555,0.15139826,0.5335034,0.95392495,0.8025267,13.302718,6.9019876,14.526993,6.4651384,0.32548937,1.4724842,1.7428603,7.2665806,-6.9200807,-3.3084872,13.529652,1.3942424,-24.06198,-0.80173635,0.02481081,1.1843656,0.9386925,0.7274543,5.6378517,0.6474826,4.284084,3.3984582,4.0630517,3.3476717,864.5915,0.3623792,1196.2196,0.27864355,-57.78517,-1.3916979,1889.1252,0.13476561,1060.8655,0.47058672,-51.44121,-1.3616108,2789.2568,0.093967244,978.9613,0.27663162,-47.74603,-1.5022396,-1.9510274,-4.680692,9.3914995,0.906897,0.07203144,0.3944819,0.0038998832,4.8590136,0.38339156,1.3527519,1.9795178,6.088132,-10.23041,-2.3344245,13.149422,1.5604604,-29.952444,-0.52760947,-3.1498833,11.093736,0.015226827,0.015782775,0.13674466,4.5833335,3.4042554,0.22375,0.19652846,0.052857142,0.028642768,-24.766249
452,13,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/13b09Fb.wav,13b09Fb.wav,female,32,40.76229,0.11476284,36.794395,40.302624,46.202755,9.40836,93.999565,82.93546,55.394363,26.591827,0.95781755,0.7250318,0.38135374,0.7815694,1.5636282,1.1822745,16.146606,8.763585,13.809139,5.4542737,0.61494064,0.8925973,15.910152,0.87701386,0.49084017,35.87623,7.16564,2.3622015,-8.576966,-1.900599,0.03596906,1.3461598,1.2279689,1.0202191,9.502337,0.38361356,11.178194,0.81915116,17.151623,0.58344805,807.9732,0.27822858,1314.6677,0.19016548,-78.55391,-1.0456145,1851.0663,0.1330414,1075.6542,0.32888654,-75.981255,-0.9804979,2854.7847,0.0814683,965.46466,0.5294026,-76.4351,-0.9675709,-13.400567,-0.73484176,21.924742,0.46389887,0.04396202,0.7439389,-0.008019794,-1.882646,0.76675934,0.7540708,19.610497,0.5796345,-3.5251245,-4.9324055,4.707863,3.6469069,-13.278728,-1.1858218,-10.8116455,19.72427,-0.0101526715,0.005477027,0.28410652,5.2447553,3.558719,0.189,0.121527776,0.06454545,0.04008256,-18.763994
453,14,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b10Nb.wav,14b10Nb.wav,female,35,31.576706,0.09244575,30.269117,31.111511,35.02327,4.7541523,210.93117,183.85225,1.5554924,10.059149,0.94071734,0.5563928,0.5853696,0.8726667,1.3055754,0.7202058,15.10639,10.981377,15.295777,9.906999,0.67950696,0.8645719,25.349106,0.55682933,16.20575,0.73410463,21.735514,0.7127358,-4.1694407,-3.6504884,0.03054319,1.6586796,1.202823,0.75928694,8.433323,0.29427627,5.3860097,1.3982422,29.113762,0.26369032,553.76996,0.29008114,1400.5385,0.11721895,-64.33512,-1.2131637,1687.5615,0.11932062,1081.9243,0.2857375,-76.30999,-0.9010549,2690.4297,0.07467414,964.2883,0.3817878,-77.89708,-0.8730655,-20.806185,-0.27141675,28.85561,0.24625786,0.014009435,1.6162357,-0.02481143,-0.54263324,0.74323136,0.77364177,30.204638,0.32943246,17.823645,0.704778,24.243956,0.57121694,-7.97458,-1.9192277,-15.751597,23.851513,-0.021371165,0.0017190857,0.5856571,5.882353,3.517588,0.19857143,0.15065841,0.06285714,0.022497164,-15.801767
454,9,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09b03Nb.wav,09b03Nb.wav,female,21,31.65078,0.05059786,30.033422,31.588188,33.12953,3.0961094,47.71371,45.643215,16.351381,14.727756,1.0370846,0.5756886,0.5746887,0.92566633,1.5339867,0.959298,16.200392,7.69199,12.477278,7.092041,0.59224856,0.7145885,25.004238,0.7142773,9.572713,1.9699695,17.431122,0.93312544,-4.3118024,-3.6997507,0.021560445,1.1991329,0.9849052,1.138924,8.614857,0.24663284,8.693852,0.7412747,31.462631,0.2735503,647.3797,0.32211095,1397.196,0.13793796,-86.99455,-0.97741234,1696.7963,0.13625085,1153.4768,0.4286117,-94.45535,-0.827429,2849.055,0.079101205,967.1041,0.43040177,-99.4989,-0.7443488,-16.461395,-0.5809661,28.26515,0.31294867,0.007980622,2.3024435,-0.013395088,-1.1160207,0.6779344,0.66533434,34.200916,0.33256963,8.7276535,2.1921115,19.645628,0.87483466,-7.8100357,-2.0364416,-10.990528,20.519032,-0.021975677,0.003102135,0.48303577,5.5263157,4.266667,0.13374999,0.0823768,0.075294115,0.0498371,-16.111376
455,14,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b03Lb.wav,14b03Lb.wav,female,35,31.903124,0.13878393,28.25214,31.068247,36.466106,8.213966,178.57994,168.17819,9.264593,10.5106125,0.69455093,0.7439874,0.2996445,0.5996526,0.95821124,0.6585667,11.314613,8.68205,9.324257,5.598391,0.32750377,0.8757404,24.187716,0.62954164,14.903963,0.80364376,9.678949,1.3967253,-8.417989,-1.7738729,0.023348877,1.8296225,0.9217561,0.88340914,8.91051,0.3222506,5.7167773,1.1271671,29.879568,0.21492334,566.6322,0.3386809,1406.4882,0.1251145,-76.35692,-1.1276357,1603.6183,0.14858447,1212.6234,0.3062982,-83.48465,-0.92173916,2761.1687,0.06569963,833.3884,0.49396238,-88.55293,-0.82818705,-19.271723,-0.3842638,30.484144,0.24890913,0.028170438,1.0473821,-0.0180456,-0.88227785,0.40589342,0.7496786,31.351685,0.3155889,16.12348,0.7560219,9.865776,1.3209646,-13.33515,-1.1173565,-12.695387,23.025747,-0.025935117,0.008154035,0.17576969,5.322129,2.5568182,0.25555554,0.30456203,0.103,0.07629548,-19.277687
456,8,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a02Fe.wav,08a02Fe.wav,female,34,35.069603,0.12269261,32.813347,35.845455,38.00443,5.191082,197.72583,215.81749,67.96492,27.744423,0.9818133,0.87328637,0.14848913,0.8227453,1.7027596,1.5542705,14.766516,7.9221034,19.709885,8.307413,0.6775384,1.059182,20.02787,0.6658635,10.081593,1.5649091,17.580698,0.9831229,3.0827162,5.0390396,0.04121437,1.8852468,1.1293803,0.7532013,7.8170013,0.46845898,12.88535,0.75137687,22.656248,0.45173848,620.45374,0.35514754,1319.0334,0.15550792,-96.38391,-0.90847015,1684.8518,0.1180472,935.843,0.34102958,-88.77549,-0.89118516,2723.2712,0.07074011,981.1227,0.33581355,-90.21955,-0.8636023,-15.315596,-0.6134495,23.091602,0.46381316,-0.0012661966,-27.776108,-0.0096640475,-1.7153319,0.80475926,1.0095469,22.232054,0.58647984,7.9882107,2.0808268,20.401003,0.92075443,0.74701095,21.065634,-18.164442,28.961191,-0.03187324,-0.0022539934,0.5488829,4.3750005,3.9215686,0.15166667,0.08989192,0.08,0.06454972,-16.207367
457,16,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b03Ta.wav,16b03Ta.wav,female,31,31.930405,0.045764543,30.695902,31.845901,33.260174,2.564272,64.268654,61.92344,37.10471,66.853195,0.7892568,0.6843442,0.124888994,0.8425635,1.2764021,1.1515131,9.63243,5.618957,10.515426,9.675383,0.41739112,0.8910421,14.011531,1.0866201,13.23078,0.9154658,20.739882,0.68624413,6.9539495,1.3521754,0.019507714,1.0923918,0.88610834,0.9212513,9.41805,0.24780594,7.365337,0.7762428,18.351645,0.44766,830.5015,0.33004248,1277.7814,0.2263632,-114.122826,-0.73298794,1862.0487,0.16517131,1130.6978,0.34428942,-112.604576,-0.71138316,2929.1875,0.1065161,938.76215,0.3349285,-113.79621,-0.69279426,-17.830198,-0.50825316,27.957373,0.33914477,-0.013593817,-1.603179,-0.00391656,-3.5623505,0.54780465,0.6091409,23.591597,0.44812733,14.54894,0.9157814,26.611792,0.51606417,6.3408365,1.5068882,-10.861498,20.962568,-0.03608314,0.014170929,0.2803079,3.6912751,2.5380712,0.19733334,0.12096648,0.17533332,0.20294061,-15.980956
458,12,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b02Na.wav,12b02Na.wav,male,30,29.23893,0.10297063,26.51177,29.663841,32.107807,5.596037,29.586227,21.99567,35.53481,24.12825,0.9942276,0.67978257,0.39451528,0.8749995,1.554659,1.1601437,17.090961,7.7539277,17.535982,9.319407,0.48018584,0.721617,21.02279,0.8178583,5.4406714,2.8694742,14.982178,1.2142506,-7.7085633,-1.7134001,0.021252368,1.3381397,1.286666,0.7642739,6.0191007,0.518932,4.1634665,1.8111786,18.567724,0.48840562,566.46295,0.3981892,1272.8683,0.15421306,-73.78152,-1.197855,1658.0508,0.18833384,885.23724,0.3707597,-77.76807,-1.0542008,2678.8408,0.09998428,820.7778,0.34589565,-78.3401,-1.0366687,-11.472109,-0.72869617,18.76479,0.41537297,0.035759702,0.6239857,-0.016752562,-1.0326626,0.5627501,0.61868095,27.579523,0.32845804,2.6903214,6.266836,17.814308,1.148349,-8.4753895,-1.568878,-5.3095245,13.462274,-0.0013502213,0.0028388032,0.34057212,6.060606,2.739726,0.235,0.1964052,0.107499994,0.027271781,-19.825775
459,16,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a05La.wav,16a05La.wav,female,31,34.12295,0.15040518,30.074577,34.803467,37.72696,7.652382,114.42638,123.461945,19.202347,5.9353747,0.7033146,0.9419526,0.22391531,0.5688518,1.0017817,0.77786636,12.1284,7.973613,9.784165,7.8711715,0.28361607,1.2100303,13.866506,1.2536899,10.027284,1.3711073,19.950378,0.8192738,-10.194898,-1.8453321,0.019181268,1.125065,0.8798187,0.9898797,8.905159,0.36210918,10.678134,0.79081184,22.484682,0.42591143,611.78076,0.37082142,1318.8761,0.22917043,-94.61465,-0.9310095,1702.2542,0.1597681,1043.0675,0.34262434,-90.64202,-0.8890237,2737.1624,0.07240781,894.76917,0.355044,-90.71297,-0.88459533,-15.285655,-0.6762571,22.526684,0.47458923,0.035992432,0.856174,-0.014733663,-1.0750936,0.3607557,1.0642399,21.825222,0.594925,10.320062,1.5470287,22.113935,0.81879556,-18.43802,-1.0141797,-7.3646593,16.395327,-0.015059623,0.0131632155,0.16123685,3.7128713,2.5062656,0.242,0.3116986,0.12363636,0.11467525,-21.147812
