Unnamed: 0,SpeakerID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
380,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b10Wc.wav,03b10Wc.wav,male,31,37.119755,0.114672,33.543728,37.590153,40.831726,7.287998,47.339527,43.29869,35.247334,8.817688,1.044828,0.83852243,0.2948263,0.8080613,1.4922268,1.1974006,18.732105,7.9606757,22.100258,11.490981,0.6414,1.1822226,10.527134,1.4366851,-2.1678114,-8.070017,9.335713,1.991714,-8.59108,-1.9015735,0.024145104,1.1081647,1.1509539,0.6198655,6.302467,0.5322567,12.041868,0.70993745,14.452829,0.7618017,808.9817,0.40120015,1218.4291,0.28413916,-69.17864,-1.1843007,1844.413,0.15517762,874.80164,0.3288265,-59.08736,-1.2599742,2840.0737,0.10485716,920.6673,0.24610993,-58.374725,-1.2857103,-5.9690585,-1.2502003,13.331308,0.62232065,0.057776198,0.4279926,-0.0049159345,-2.493836,0.77579135,1.0262201,10.945069,1.2006085,-5.1932545,-3.6451068,10.969312,1.9030192,-12.643123,-1.323356,-5.9726534,15.705071,0.009348722,0.011792832,0.26573625,5.3497944,2.5210085,0.29333332,0.28258723,0.07,0.03338092,-18.648487,/content/emodb_wav//03b10Wc.wav,0
382,12,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b02Fb.wav,12b02Fb.wav,male,30,29.243439,0.08017814,27.266357,28.900024,31.385672,4.119314,31.758133,17.19988,35.26461,28.558071,0.83548236,0.85163736,0.21541935,0.6366566,1.3852301,1.1698108,16.468376,6.652037,14.763466,8.204297,0.4562557,0.93527967,22.407148,0.6442265,3.0024457,5.3882055,13.974017,1.1558323,-5.6358128,-2.8744786,0.026627269,1.0499281,1.485635,0.7721825,5.3857913,0.48228577,3.461816,2.1524997,19.784107,0.5448901,586.15485,0.4604748,1204.2833,0.1646997,-99.83449,-0.933272,1681.0443,0.19313921,848.9038,0.405808,-100.5167,-0.86994386,2705.9836,0.10143796,880.6305,0.4343403,-101.02001,-0.8610594,-13.378976,-0.649275,20.431442,0.40875635,0.035863116,0.69063723,-0.018468117,-0.8887155,0.6727012,0.67332244,29.567114,0.3310375,0.925158,18.039165,19.987446,0.8808258,-7.7674723,-2.3447216,-10.059906,20.39976,-0.009532914,0.006005492,0.21636567,5.1671734,3.0864198,0.166,0.13388054,0.12454545,0.087839074,-20.130203,/content/emodb_wav//12b02Fb.wav,3
385,14,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a04Tc.wav,14a04Tc.wav,female,35,26.77459,0.20727074,18.655922,29.772608,31.266464,12.610542,445.1529,381.43082,116.53949,55.619007,0.4584305,0.80638,0.09883333,0.40100443,0.7066877,0.60785437,10.917378,10.661702,8.823552,7.6086736,0.34886006,0.8096923,20.042957,0.6411866,11.574711,0.9092951,17.167015,0.77440625,6.7410502,1.857925,0.055362325,1.0391195,1.7958798,0.5496683,6.5498285,0.41820177,6.009926,0.994841,23.483482,0.37897792,828.13605,0.32347134,1388.4902,0.24440107,-144.13564,-0.5246797,1858.1785,0.14945985,1183.5131,0.3142519,-143.43172,-0.51481754,2990.7405,0.0885386,937.2615,0.32558578,-144.4835,-0.50058156,-23.463835,-0.36865464,34.27363,0.26110893,-0.047206126,-0.575345,-0.004068795,-3.260641,0.41763535,0.529428,29.333424,0.2106912,13.169301,0.7072294,24.249138,0.50643533,9.826271,1.3625782,-19.887661,31.819319,-0.050539106,0.005642307,0.31672016,4.794521,3.4843206,0.088999994,0.06949101,0.1609091,0.16070607,-22.798973,/content/emodb_wav//14a04Tc.wav,5
386,14,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a04Tb.wav,14a04Tb.wav,female,35,30.47177,0.09192467,29.864037,30.767876,31.791868,1.9278316,110.04199,74.9251,51.377438,8.218216,0.80472374,0.6828565,0.3012859,0.76079553,1.174554,0.8732681,11.936834,7.767011,9.046655,4.516088,0.6020045,0.70853436,17.698683,0.87071675,9.616257,1.2559522,14.979727,0.9742699,3.8276794,3.6638567,0.06644413,1.6080439,1.6638368,0.6298245,7.7772045,0.2522863,4.717428,1.5620742,20.47164,0.3863967,791.7054,0.32120433,1308.7449,0.228631,-162.64247,-0.4074647,1885.8036,0.1479972,1233.368,0.28726783,-160.65839,-0.40905023,2886.79,0.11504866,1067.3425,0.28612325,-161.07104,-0.40269345,-20.434637,-0.38402092,30.468742,0.24467823,-0.037051998,-0.5761568,-0.0045624995,-2.2420464,0.6623224,0.5457817,28.473381,0.22860013,10.127754,0.8512725,25.185476,0.48952344,10.0279,1.1803718,-14.36192,24.438034,-0.036772672,0.0025083087,0.60333353,4.5248866,3.240741,0.06428571,0.03416646,0.22142856,0.19838119,-19.33708,/content/emodb_wav//14a04Tb.wav,5
388,8,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b09Wc.wav,08b09Wc.wav,female,34,39.14493,0.117740355,35.968243,38.966347,41.80121,5.832966,55.790478,25.103506,34.673466,26.348038,0.9089806,1.0763934,0.16821447,0.44085413,1.7051431,1.5369287,23.721666,18.640142,16.64592,10.349229,0.5535741,1.308488,11.237116,1.60524,1.4766481,13.03966,10.460833,1.6752017,-7.8087635,-2.2447913,0.033854812,1.1800992,1.0583711,0.83779895,7.4506454,0.56804246,10.945137,0.9363296,18.659458,0.6842827,724.1133,0.38937476,1338.981,0.17349719,-102.44195,-0.87441474,1788.4414,0.1383949,1026.7197,0.33822358,-93.933624,-0.8785001,2800.9722,0.096199796,1089.1013,0.42719927,-94.396965,-0.871541,-11.17042,-1.1247786,21.676107,0.6146537,0.045151554,0.66377836,-0.008955231,-2.0668929,0.77101827,1.0798519,17.909527,0.8176629,-2.5266888,-8.424418,6.798677,2.8804448,-14.516002,-1.2210859,-7.475424,16.03474,-0.011058689,0.011567435,0.24844046,3.6363637,3.0769231,0.186,0.1519342,0.117,0.06293647,-19.514618,/content/emodb_wav//08b09Wc.wav,0
389,16,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b10Eb.wav,16b10Eb.wav,female,31,36.100075,0.082496904,33.30819,36.37049,38.31162,5.0034294,53.04463,27.199749,192.10715,422.84106,1.0250348,0.80951494,0.4085115,0.7882807,1.4974318,1.0889202,14.534978,7.462587,16.309196,12.054215,0.5081291,1.244729,14.628635,1.0060395,4.3488398,3.6300259,19.591461,0.88943887,-2.3599298,-5.15261,0.018779486,1.3519348,0.7370355,0.96396446,9.353233,0.34817025,12.171143,0.7471439,17.334902,0.3441378,650.6682,0.42713034,1330.2091,0.1559208,-81.99014,-1.0486491,1739.0282,0.1552781,910.26416,0.3331128,-74.00907,-1.0400916,2770.4624,0.10383991,997.2407,0.4307659,-74.17216,-1.0316216,-12.332218,-0.6556266,19.858503,0.3960983,0.04843312,0.50133693,-0.0069114254,-1.786457,0.6310224,1.0976933,18.974285,0.5378716,2.8388667,6.381401,20.584677,0.92014307,-4.690384,-2.6846228,-7.340097,14.895218,-0.008562012,0.0089451065,0.23541263,3.7383177,2.5316458,0.27124998,0.27669647,0.0911111,0.040123265,-17.962805,/content/emodb_wav//16b10Eb.wav,1
390,9,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a07Wb.wav,09a07Wb.wav,female,21,44.392,0.11278724,42.337902,45.334656,48.61939,6.2814865,70.65047,47.371635,65.25526,118.17696,1.2029551,0.91218704,0.19735825,0.8213659,2.2516932,2.054335,24.524773,8.183725,16.71529,12.251423,0.6360752,1.0036442,1.1560184,12.584942,-15.902562,-1.4668424,6.993139,2.088965,-24.500269,-0.965856,0.022256702,0.9142998,1.0505145,0.71800154,6.2155547,0.80036426,6.219406,1.7336015,7.5718846,1.3672606,948.32086,0.28768632,1180.4558,0.28631327,-66.370514,-1.230134,1916.4836,0.107124425,1063.2979,0.32061523,-59.613132,-1.2728773,2864.47,0.083871715,954.8835,0.40834296,-59.97855,-1.254891,-2.343048,-4.6944857,10.888351,0.8108198,0.074116066,0.492889,0.008312284,2.2537248,0.77547663,0.8549984,1.8033983,6.861942,-22.405008,-1.0326873,6.1492863,2.454884,-32.258495,-0.6429437,-4.2992573,13.645831,0.034950133,0.012721105,0.29703626,4.060914,4.166667,0.16875,0.101172805,0.054285713,0.026108095,-18.601582,/content/emodb_wav//09a07Wb.wav,0
392,8,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b02Tc.wav,08b02Tc.wav,female,34,29.84719,0.104629956,29.295536,30.681526,31.710526,2.4149895,299.3607,456.23288,58.869343,55.23629,0.62346137,1.0526664,0.113964655,0.19006026,1.2305468,1.1165822,20.256184,17.254152,13.988967,9.9985075,0.57537436,0.88700247,14.443302,0.9323031,16.560257,0.6585887,11.738807,1.0126146,8.685184,1.2320881,0.03404281,1.7031447,1.0982946,0.9503372,7.659421,0.3316358,8.385096,0.89371073,29.68633,0.40597034,696.97345,0.32632956,1430.6332,0.19855286,-164.38838,-0.4227206,1739.3928,0.16763395,1151.6816,0.29405892,-166.14603,-0.39339575,2849.9204,0.097738735,958.24146,0.3251808,-167.32878,-0.37676623,-20.458672,-0.49527287,32.0574,0.35024485,-0.03007592,-0.9779206,-0.017541012,-1.0279748,1.0112529,0.46846688,28.588842,0.3413504,22.60259,0.6800313,10.607902,1.7595099,12.953201,0.73346305,-22.17196,33.678284,-0.061252654,0.0034201737,0.465475,3.1331594,1.5768726,0.12166667,0.06361778,0.45384616,0.54405236,-17.415064,/content/emodb_wav//08b02Tc.wav,5
397,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b02Wb.wav,16b02Wb.wav,female,31,42.70873,0.10973756,39.096905,42.837994,47.312313,8.215408,90.56905,126.523895,53.167175,30.628498,0.9015079,0.78104675,0.25115728,0.74902725,1.4400452,1.188888,15.083165,11.533501,17.399895,9.485175,0.40712255,1.0335757,-1.3672663,-7.6250496,-16.351574,-1.3856016,-0.27973792,-63.94446,-26.65841,-0.8436869,0.03023834,1.5227908,1.2022932,0.70345396,5.5130663,0.7376053,5.954191,1.6124617,4.6046515,2.3923187,864.6294,0.36013195,1167.0459,0.26340318,-53.2545,-1.5542849,1851.5228,0.15606713,1023.80896,0.3219983,-43.402546,-1.7065145,2785.6006,0.073896565,973.0209,0.32848155,-43.298862,-1.7054394,1.391148,5.8429747,8.595163,0.8508176,0.07155653,0.39228046,0.007287515,2.686989,0.48869494,0.88280475,-1.3712015,-7.6265674,-22.09415,-0.9665207,-1.1022968,-17.29829,-32.38843,-0.6123871,-2.7232904,12.794569,0.01937212,0.017805412,0.10896478,4.7318616,2.2435899,0.34857142,0.240798,0.06625,0.014947825,-22.68581,/content/emodb_wav//16b02Wb.wav,0
398,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a01Wa.wav,14a01Wa.wav,female,35,39.017265,0.09792612,35.408665,40.36849,42.364334,6.9556694,44.901363,18.319904,0.10836792,16.898281,1.1566266,0.8973306,0.18772371,0.9142213,2.03156,1.8438362,21.550299,9.099599,21.419077,11.224891,0.6281704,1.0005724,8.106946,2.0006578,-7.7077503,-2.512224,1.7519722,7.786361,-15.368059,-1.324751,0.01861715,0.78616303,1.0922674,0.78230387,6.5735297,0.5732629,4.399128,2.0735302,11.933884,0.6046372,851.1505,0.36467636,1320.1267,0.19788519,-93.635666,-0.9758125,1804.7325,0.17032701,1196.6941,0.34311184,-81.57241,-1.090214,2863.8044,0.105212234,1043.2993,0.30334684,-85.21259,-1.0087404,-4.8491178,-1.4018141,15.52924,0.34818164,0.053574782,0.5321345,-0.0021692927,-6.882998,0.8623989,0.74446493,12.846893,0.7935193,-17.005062,-0.9397246,0.30943605,44.76881,-25.486906,-0.7014823,-2.8089359,11.622251,0.009427301,0.012056776,0.3111653,5.5555553,3.1847136,0.18399999,0.056780275,0.089999996,0.054160256,-18.408892,/content/emodb_wav//14a01Wa.wav,0
400,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a01Wc.wav,14a01Wc.wav,female,35,38.219254,0.105276614,35.850304,37.59851,40.900967,5.050663,23.446302,9.968221,83.24753,49.63177,1.0483645,0.9631272,0.12632833,0.6976038,1.9038683,1.77754,23.020098,15.003693,18.50844,10.801475,0.61559194,1.1986759,8.630535,1.7860374,-3.565328,-5.259444,4.530322,3.3590107,-13.086429,-1.3539362,0.02478615,0.8789054,1.3929348,0.8351518,6.0716357,0.73429954,5.690043,1.6721784,13.499889,0.5596361,783.5072,0.35863307,1387.9674,0.17084946,-108.42039,-0.82049596,1806.903,0.1429596,1084.5236,0.32058805,-97.53615,-0.8892608,2804.1255,0.09087697,1119.4559,0.42390138,-98.68206,-0.86942357,-7.3237453,-1.3504726,16.44345,0.51784086,0.05283012,0.54814595,-0.005378168,-2.9721484,0.8516728,0.8940266,13.394443,0.89117986,-10.069886,-1.8707287,6.559498,2.5801485,-23.593527,-0.64379984,-6.0031023,17.268654,-0.0061020544,0.0146682495,0.36289644,5.612245,3.6649215,0.14142857,0.09310954,0.09625,0.062437467,-19.52574,/content/emodb_wav//14a01Wc.wav,0
403,3,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03a02Nc.wav,03a02Nc.wav,male,31,25.04019,0.11665475,21.225212,26.19867,27.725224,6.5000114,19.46138,10.744596,27.572844,6.9349623,0.8998779,0.7573211,0.2068439,0.76902264,1.6182146,1.4113708,16.610378,7.590389,21.038906,13.893456,0.6813424,0.9255334,22.604406,0.7672488,8.1217785,1.5975485,20.325052,0.91450495,3.5867774,3.474055,0.020528596,0.67615736,1.5758895,0.6949942,4.4356,0.5011818,-0.42909783,-7.2303143,25.385006,0.33950436,488.1282,0.37817025,1231.4003,0.1449082,-89.64842,-1.0019087,1547.7849,0.13726999,810.9464,0.27331695,-97.341255,-0.84889203,2626.9714,0.090794496,830.68384,0.16709319,-100.84588,-0.7937327,-15.571692,-0.4557016,25.032671,0.28705895,0.001048886,26.870167,-0.01188671,-1.176129,0.9084555,0.644673,31.40783,0.44578242,7.1769423,2.0508866,27.283777,0.76332676,5.6017604,2.2115602,-13.27298,23.824095,-0.035085484,0.00554661,0.44415784,6.3380284,3.649635,0.148,0.1301384,0.086666666,0.026246693,-16.10983,/content/emodb_wav//03a02Nc.wav,4
404,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b10Wb.wav,16b10Wb.wav,female,31,43.234985,0.1344633,39.187645,44.132698,48.558147,9.370502,187.38954,270.26273,224.53525,252.55759,1.1378498,0.7621042,0.33433712,0.9118986,1.9844923,1.6501552,19.095392,8.760561,23.630085,10.841423,0.5993264,0.95446986,-0.65833044,-18.01882,-8.471954,-2.603828,11.088417,1.5005174,-23.568474,-0.8256229,0.03068741,1.0260147,1.3598609,0.6506141,5.016617,0.80785584,7.128319,1.4376476,3.3375692,3.8121097,964.1171,0.25612766,1116.7147,0.33372208,-69.50366,-1.1502084,1937.3611,0.10638715,1022.6337,0.3283499,-61.245045,-1.2410398,2879.097,0.062829144,929.8006,0.21079652,-58.507874,-1.3118958,-0.23264775,-39.034138,7.9845424,1.1341176,0.06266195,0.4980449,-0.0024436065,-6.191021,0.7407616,0.7916906,-0.3189611,-37.8518,-12.273908,-1.8237002,11.039202,1.644783,-30.471714,-0.5246298,-1.3280557,9.459102,0.01050981,0.015564003,0.22745226,5.1792827,3.2520325,0.22,0.2525371,0.058888886,0.03247031,-20.372694,/content/emodb_wav//16b10Wb.wav,0
405,14,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b10Ad.wav,14b10Ad.wav,female,35,36.61675,0.053034227,35.06235,36.480133,38.21548,3.1531296,53.699924,26.935404,23.356905,14.286291,1.1024709,0.5475426,0.61446846,0.93494534,1.5309811,0.9165126,13.279644,7.211498,17.40919,8.021025,0.624888,0.67924803,18.696093,0.6804828,8.084245,1.6330912,17.693317,0.8111411,-8.37947,-1.8166424,0.023092188,1.1121174,0.83705264,0.8059779,9.472104,0.2829694,16.645145,0.52211756,23.481573,0.3279743,661.4507,0.3344359,1389.9761,0.12361693,-53.50514,-1.2928056,1745.6287,0.11580793,1062.5979,0.26553997,-58.430256,-1.0221812,2755.4875,0.07809762,951.26746,0.32978132,-58.397,-1.0264646,-16.655258,-0.46488708,24.64939,0.35710773,0.04486054,0.687037,-0.015521765,-0.71441686,0.68611485,0.6318177,21.636568,0.5241069,8.380498,1.5904222,19.389444,0.7547375,-11.797256,-1.2749797,-10.872405,19.055618,-0.018884245,0.006842073,0.45607656,5.1282053,2.6595745,0.302,0.38649192,0.054,0.019595917,-16.68654,/content/emodb_wav//14b10Ad.wav,2
406,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a04Ed.wav,14a04Ed.wav,female,35,37.47887,0.10768468,34.843414,37.245087,38.519623,3.6762085,106.667854,162.43723,521.5187,930.015,0.7379613,0.9048646,0.097425506,0.60477173,1.2117203,1.1142949,15.210006,7.8025055,10.280842,9.837518,0.35471028,1.3061899,10.866633,1.3091481,6.087214,2.5369442,6.818389,1.9331012,-0.8677098,-16.958622,0.020380644,0.99371916,0.96744287,0.8725948,7.520732,0.5079514,10.633825,0.9113095,17.800907,0.4570522,697.60913,0.3945517,1383.5292,0.19613217,-127.1168,-0.68224365,1682.0044,0.17685327,1201.8851,0.29233533,-112.24628,-0.75610936,2711.3413,0.07921507,885.04,0.33942595,-114.58935,-0.7195904,-10.049674,-0.86664516,20.86879,0.37618804,0.04030174,0.6378641,-0.0010770459,-11.6348715,0.54180336,0.951825,18.20621,0.56754,0.38593584,33.965584,5.416626,2.6024945,-8.9270315,-1.398306,-9.953637,19.988289,-0.009507064,0.013402999,0.18819089,3.448276,3.5087721,0.13,0.09797959,0.12181818,0.10408197,-22.001715,/content/emodb_wav//14a04Ed.wav,1
407,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b09Ea.wav,14b09Ea.wav,female,35,34.557205,0.05807502,32.65694,34.68805,36.37424,3.7173004,49.91144,59.575455,31.904747,32.552532,0.67592853,0.81016403,0.06609306,0.6418717,1.1279563,1.0618632,10.589861,5.679728,10.90574,7.8826103,0.3432007,1.0890464,15.847403,1.0784997,10.534704,1.0493128,14.295398,0.92595226,2.7551649,3.9995482,0.021252338,1.0971546,1.0778666,0.86845976,8.64645,0.39829004,11.246183,1.0065118,24.416662,0.33441526,536.5086,0.41399103,1386.6525,0.14495142,-129.79509,-0.67975676,1601.8822,0.13794242,1036.495,0.3624891,-124.34552,-0.6809875,2666.513,0.087264076,976.9241,0.3357289,-126.0518,-0.6554176,-15.517161,-0.51670116,24.8165,0.3439237,0.03726387,0.8356817,-0.009400921,-1.1292223,0.5815048,0.7626558,26.553444,0.38822812,5.5023804,1.823565,18.701181,0.6716292,-1.346778,-5.879963,-13.374963,23.015419,-0.017858777,0.008111713,0.17124951,4.255319,2.3923447,0.17,0.1343875,0.20636363,0.12085097,-20.044163,/content/emodb_wav//14b09Ea.wav,1
408,14,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a07Fd.wav,14a07Fd.wav,female,35,39.212055,0.15684262,32.560238,38.693348,45.688828,13.12859,64.97007,16.29568,76.984886,64.82783,0.74536604,1.0016237,0.10748733,0.4953531,1.1671236,1.0596362,17.489481,10.226996,14.74821,6.805033,0.49539277,1.1294241,14.756109,1.2292101,3.8368053,5.961938,4.298825,4.507838,-10.269811,-1.8567272,0.027545854,1.310763,1.7117717,0.86647356,8.008778,0.3745753,11.030018,0.70964134,22.063602,0.34617782,780.7482,0.31593767,1372.3474,0.16371107,-87.88956,-0.99190855,1830.5648,0.13621178,1212.691,0.3632563,-85.87236,-0.91873854,2810.3645,0.08587941,894.3056,0.37006402,-87.55252,-0.88660127,-13.289024,-0.9016152,24.423801,0.44355184,0.038122702,0.9929903,-0.0055692783,-3.048407,0.6736472,0.90766513,18.136395,0.8068073,0.097852804,268.7863,3.4511075,6.533595,-15.26244,-1.3512849,-11.229861,22.38116,-0.005423523,0.0066753025,0.2099116,4.347826,3.960396,0.155,0.08972179,0.0775,0.08058381,-20.346508,/content/emodb_wav//14a07Fd.wav,3
409,16,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b10Tb.wav,16b10Tb.wav,female,31,34.408855,0.040839396,33.346916,34.267616,35.874123,2.5272064,79.129265,95.998024,20.711205,15.664055,0.9312118,0.7237468,0.19352472,0.86037064,1.56809,1.3745652,16.954803,13.418996,14.489139,11.874228,0.5361926,0.9246677,12.565186,1.1215203,9.199312,0.99357355,23.476513,0.5957971,5.1906424,2.217789,0.01760951,0.85429734,1.0488157,0.812554,9.945259,0.29133925,7.836089,1.155138,12.347627,0.6713461,824.6949,0.34766692,1382.1296,0.27037445,-112.60973,-0.7428641,1835.5752,0.15498446,1013.34045,0.3352021,-107.78962,-0.745925,2891.4756,0.10536859,1037.8634,0.38197234,-107.711105,-0.7478683,-15.816169,-0.55970407,25.01381,0.41229317,-0.009359847,-3.1671643,-0.0061750934,-1.6348518,0.69891787,0.6541163,21.277315,0.45034388,8.16147,1.188932,31.369093,0.3907775,4.4565697,2.5105786,-9.245571,18.328474,-0.030441852,0.010607166,0.3578882,4.0114613,2.6162791,0.19999999,0.16539514,0.145,0.15736899,-14.808147,/content/emodb_wav//16b10Tb.wav,5
411,3,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b09Tc.wav,03b09Tc.wav,male,31,25.390038,0.09118076,22.883831,25.87677,27.688871,4.8050404,111.68489,148.19342,17.968624,6.332338,0.72857034,0.83678734,0.11100593,0.61080575,1.2546086,1.1436027,13.236101,7.9875836,12.880157,8.4582405,0.55344766,0.8615904,22.538996,0.7981948,12.313554,0.72921646,21.418695,0.61969864,2.798041,4.033297,0.045728683,2.3694177,1.3038733,0.88192475,6.0296764,0.45032603,-0.8267126,-4.1552725,29.719889,0.25680378,458.32904,0.29853424,1288.9347,0.122702695,-126.59416,-0.72859645,1515.7776,0.122326255,988.3727,0.25820836,-134.60387,-0.6106268,2620.612,0.07380143,958.84094,0.3159225,-137.14276,-0.57618123,-20.553562,-0.33450615,30.351793,0.23928137,0.0026739952,7.2804475,-0.012516681,-1.0632071,0.7826637,0.64415497,36.95662,0.20709635,12.54614,0.748915,24.54302,0.52735627,6.223117,2.0478458,-15.208116,25.111586,-0.026891917,0.0007333066,0.4282148,5.089059,1.8041238,0.19999999,0.10730464,0.29125,0.23256384,-16.656088,/content/emodb_wav//03b09Tc.wav,5
415,16,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b03Fa.wav,16b03Fa.wav,female,31,42.022594,0.107021466,38.1769,42.683685,46.426052,8.249153,76.3151,109.23854,45.938805,17.744936,0.82686365,0.846969,0.21721733,0.6183893,1.3922902,1.1750729,15.051067,7.1835217,16.515432,12.101234,0.38620445,1.279571,4.196775,2.7627,-13.734175,-1.7707727,1.3135464,11.237788,-17.6832,-1.1549867,0.021990295,1.5716196,0.95552725,0.6983743,7.772519,0.49979714,5.2848353,1.9760876,7.81267,1.3024726,866.8838,0.32079253,1219.294,0.24251157,-58.92152,-1.384522,1853.7808,0.15365775,1119.9733,0.38828018,-49.29295,-1.4870055,2833.5208,0.08192513,1015.91223,0.31225848,-50.669407,-1.4319903,-2.6933239,-4.2491593,13.925027,0.64714235,0.06728044,0.45153752,0.009145153,2.1647937,0.45818478,1.1365429,5.5649343,2.1752193,-17.918734,-1.4110985,-1.3489114,-10.982446,-23.595913,-0.7679411,-4.6265492,14.660597,0.002967267,0.025046507,0.1294385,5.194805,1.8421053,0.42428568,0.22676969,0.085,0.05315073,-22.279453,/content/emodb_wav//16b03Fa.wav,3
